start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
1601.0,3072.0,06:00 - 08:00,3,"[150.0, 345.0, 313.0]",2.025,1.423,"['62a50a3b7c2e27f53ae895cd35f79dbc113c07ce708fbafbd7c79c0898f16639_3', '9e5d241cdfa1bbd43e8210d20b1cccfd02bf1a626e6de79f48d5d2ffdf20bb3c_3', '5d225c8fa405a82b53974b6339f690d5b1d4786108d0f08fdd6fca2e6817a669_3']"
1605.0,2939.0,08:00 - 10:00,2,"[103.0, 91.0]",0.01,0.1,"['fd43ec5522cf9dab33e51866a7be1657684e052fb2cb92299de5fb513471907c_1', '44b19a0f7723375a315256ed40f1746e9a2b97526b1fe4b015265666fc055672_1']"
1605.0,2939.0,12:00 - 14:00,2,"[204.0, 110.0]",0.614,0.783,"['130836dfcf9e958387b8612dca1b27444669ec38c76c95417765899e4433e7a2_1', 'dd9ea5c09e4cfe919df7f4597aab9529e654ea4a8eb0d35d3e2ac62dad0da11c_1']"
1611.0,1660.0,14:00 - 16:00,2,"[619.0, 266.0]",8.653,2.942,"['62132256f93e044a038b40fd86431232b68f1cc9fa09a594834598d7450a44f4_3', '4d986b6bcc06e6d9eb6b3e8adcde5031d11905b3ffb18a0c543aad70959e6247_3']"
1620.0,1097.0,08:00 - 10:00,2,"[45.0, 80.0]",0.085,0.292,"['d01cc0468e5b07beb58a5b52f4f588e861aa5e04a88f045f881698428841df27_1', '0f0dea94a802cb11086574429cd94c86082f0f76e7f605f01bac1bc5068839c9_1']"
1620.0,1481.0,06:00 - 08:00,2,"[25.0, 420.0]",10.835,3.292,"['857b0f379ac7c496db629f0c58d5eaba13c59359425029237040d93f7703ce9e_1', 'f258f867981d33f012a0b678dbfef21f336c3a0ebe7b9d6b8b97ad4ca23b9c30_1']"
1624.0,1652.0,06:00 - 08:00,2,"[205.0, 255.0]",0.174,0.417,"['f63f0a663b6515fa11aa234cd6b466f8d52c438c907fa49d5e4e807fbedd2400_1', '82359ee29e237f7e969a0085c7a35b16469d7e4c506d39010a4ba93264b4cf62_1']"
1638.0,2315.0,14:00 - 16:00,2,"[114.0, 105.0]",0.006,0.075,"['1f0b51d51c7237cb6d7bc0b902aa641f4ba5603c08f4554b30840745d6b04f27_1', '8a9e0ab60760a41f3e654f3c02ed1226cbf8b8cc7dc3f0855a5a8a709896a142_1']"
1654.0,1481.0,08:00 - 10:00,2,"[295.0, 355.0]",0.25,0.5,"['24c063d7a179a403ee3388d06a2ba8ee493ebf154236974feb3f5bc381425488_1', '503a366590a3b194b304bdeceb39e684802134df42e1b6e1dc0e6bbc857d3da1_1']"
1655.0,1652.0,06:00 - 08:00,3,"[20.0, 13.0, 55.0]",0.094,0.306,"['f9edac2ff23d0ebbaaf6bb3d5c16ba7a949f9c8192c2573184223c1ffca05cd5_1', 'a9f7847f07ca146de2350e0d9d9154e69fa61354293ec126e4a296c17c976542_1', '34168c5642ff5de6a1854e9fce44d6e1b862ae00385ad8823f931c9386de3662_1']"
1655.0,1652.0,08:00 - 10:00,2,"[102.0, 25.0]",0.412,0.642,"['80add94061d3800521624e3a5113a67c757086f31c347e5ea4132b8d8568453f_1', 'a1b5cbe58308b0bdca69f7ce480e758e8b815c44e897ead39f526ce576eeb916_1']"
1655.0,1652.0,10:00 - 12:00,2,"[30.0, 115.0]",0.502,0.708,"['dd655b2f71d9989fbc0ed45c950cd1b8a090fed47a186642949a53700fc49a05_1', '2838e5dc2d085923effaed5ba593855ad707edf4c88846f133374896a0dad431_1']"
1655.0,1652.0,12:00 - 14:00,2,"[15.0, 20.0]",0.002,0.042,"['8c1bedd0ee50ba298bc0532cd2bf0ec496f6197d3b55d3c4ce8495f97afffb68_1', '45ee20d8480a31a1838b5be4ab79f36e3dcaecb98cdb270df06b744946f3db94_1']"
1655.0,1652.0,16:00 - 18:00,2,"[30.0, 20.0]",0.007,0.083,"['6f5023953edf697a8e143353ca940c69fc82618d45a8fce9bb3f319c01b7cdc3_1', '9cae0a50c2c7240d0747520d4d0eb3dd8e60f53f6f35b0752f124de899bf8c0b_1']"
1655.0,1652.0,18:00 - 20:00,2,"[20.0, 25.0]",0.002,0.042,"['dcf080d7161ec8983dc6e68a76f7557ca5fe432cf09cb75bcd64da0238040dde_1', 'f9a44b35b5540e23a8f027801f2e75e518b96d95c07bee39bccbb7c646cdd36f_1']"
1655.0,1698.0,12:00 - 14:00,2,"[251.0, 140.0]",0.856,0.925,"['8a7c086443051207429eeeffb7b68707eebbc31c819c5ea851b613b2ba99e64d_1', '824881cf059c4e236a292d3d342c149b8b9b220a79dba77af9a84e52ebcbc715_1']"
1660.0,1481.0,12:00 - 14:00,2,"[94.0, 101.0]",0.003,0.058,"['d8eea07cab10d7aa9dbdf3d74290ad4ab99c78b4798a79a37a7f39d7b0a82eee_1', 'f673f120bb50f03b559b29c827397b68b5c845c8ba8a800569a5053cb8b8d93e_1']"
1660.0,1485.0,12:00 - 14:00,3,"[235.0, 1044.0, 484.0]",31.793,5.638,"['8574439d58ccf1c6a39d00bf63bb6a6f5e9c4133b87122ab9d6773d6c655fa0d_1', 'f56c11da7dba161b185f1c514a01aa7c5489751d17996a6a46b4594aca632f30_1', 'a13aa2ed310c0f8554ca1f42d73aafc2aac54f931e22ae2b4c6d414352ec22ca_1']"
1662.0,1678.0,10:00 - 12:00,2,"[50.0, 465.0]",11.96,3.458,"['e5e1ed3e6fdcf27d2b23a8a621470d82bd0e6254fbe894bfecb7e7b6922a9d2f_1', '5a733c6dad1b8b66c224e408eaf69a8e55b33b61473f5767d192d87f83c46359_3']"
1674.0,2409.0,10:00 - 12:00,2,"[160.0, 165.0]",0.002,0.042,"['217ce14344a20ecb580e1e776006d072f4319bb05741d9e58560f6690dcee321_1', '54c1b7aced7c0e6fa574cbb8bd83f0185e315178902a89ca79c2517ab45f3e04_1']"
1674.0,2918.0,16:00 - 18:00,2,"[225.0, 180.0]",0.141,0.375,"['7ebef0fb3e0429402d40f2fa4a8528c0ed38edf76d6b355937c463deaca08d89_1', '5e6dd78436d33cfbd1c6bffae593a8d2373c398289a145c18495cbbcb495c25a_1']"
1677.0,914.0,14:00 - 16:00,2,"[160.0, 145.0]",0.016,0.125,"['c1974932f3a9ebfdf4f4d11b42401d8d8984fef9a79b3f21724f3d96c7506939_1', 'cf5ff14e3ae59d3bfab00d18584aea3aff8a2e6f40215defe8c81df678e13afd_1']"
1677.0,914.0,16:00 - 18:00,4,"[95.0, 378.0, 215.0, 255.0]",2.837,1.684,"['0cc6db5c4d867e9248eca75d636085c7b8a7c429b87ef1019564d874a691b49b_1', '88ba2893279b672a4902d4ac91e75c6e1f15a251070a5ed6ea4acf4aed3c7f81_1', 'db02ee3f93f7e2b8359c7e66324112ea37d642d1024efefe7e42dd804a588a3d_1', 'fe6ed5c915d4c14c819eb66369ace45953d43a6fd0fe2f9ce26b53dbede5c67d_1']"
1677.0,2386.0,12:00 - 14:00,2,"[105.0, 115.0]",0.007,0.083,"['72341e79da930727d1b97f83c5bcf2e59c0a62fac6f3bb60f36a6a4d3f809dee_1', 'bb3920cc8385712e8d46608448b767f5c3435e5c0a5b9c8cbc7badafb3ac4de3_1']"
1677.0,2906.0,10:00 - 12:00,2,"[155.0, 135.0]",0.028,0.167,"['712af772e22f4b228b4514336727a28697aaef9f9876db456011126b61749886_1', 'db0a4f9e9ad1e02bc34ed7f0fa2ead0f5e4eac48da3dc333886b7886799dd5fd_1']"
1680.0,2411.0,10:00 - 12:00,2,"[164.0, 535.0]",9.558,3.092,"['fe94ba6634cdc8a6f34c59c345448dea220bea029035f48233e2b0311d3d3702_1', 'a02d9cc35d66ed0ba0a043f0996b2fee1238619442289216585e829086e73901_1']"
1682.0,1510.0,14:00 - 16:00,2,"[365.0, 432.0]",0.312,0.558,"['825c0302239167d8c8e8e7abca887c222fff61defa52df66814bacfc8f897673_1', 'd06e1479c12acc0a3c7254e1ff9779ad8f19e9015daa4fd1a22927ff7a67b91b_1']"
1682.0,2918.0,16:00 - 18:00,2,"[211.0, 489.0]",5.367,2.317,"['4ffc3e300f02c677e1299d8bba8f89256d0d5c9be1741822e5d2ffc644871224_1', 'c0e0e87bada51709b0ed59946fab6fffeee9fb8910a847c3d1b46414f054eda8_1']"
1682.0,3142.0,08:00 - 10:00,3,"[235.0, 255.0, 325.0]",0.414,0.643,"['8fda45f92a87e97e545849b6288a57f636c464677cd3fe848384bd32216eef83_1', 'a5dcd16ee9c13864bde95193c77b4e627ef7798eb033e46786ebb3dc2e041e57_1', '43dace43afa9eea732fb03e7f1e02b8b33913f9f0e8570309fbd3e37f9355cfd_1']"
1694.0,1708.0,12:00 - 14:00,2,"[398.0, 707.0]",6.631,2.575,"['431f928a430999a258d87c30e866a49eb787874f6eef2c54651effec66daee14_1', '61bf4215c23a34b3829bf875f946a0a920499d19f8ef638f86064d3f87816b8f_1']"
1698.0,2648.0,00:00 - 02:00,2,"[639.0, 218.0]",12.308,3.508,"['cca1d796d64709ef0395c77ae3e94642e6975c8172945bf50a83ed6c21b69366_1', '68d7bc3b1981bcd054cbcad459ec3943689bc0a831eb4bb1b64fd4e0725f53be_1']"
1701.0,1977.0,16:00 - 18:00,2,"[444.0, 285.0]",1.756,1.325,"['5ed3f590be2e9cbba328b83800279678044033d690c01940edf3cef76c1be1be_1', '2aa7e3cd9c2e3ffde20a78a1ced4fbfd4872fa3309d090f2185409b1d99a3c6b_1']"
1714.0,2933.0,10:00 - 12:00,2,"[610.0, 120.0]",16.674,4.083,"['648e1a9387b89f40eff4ab22f25c0a45fe813f6bb309bc193a7eb33152899761_1', 'b74eb5767f7e0096d59c0f6e398241223bea5f567541af2a80655b922c81dab9_1']"
1714.0,2933.0,12:00 - 14:00,2,"[311.0, 85.0]",3.547,1.883,"['597f4db6f5c3ff45a833e3ff6f7620b5330e93ef91b0a901a5f0a57dc5d74044_1', 'c88d4cd7eb7d70dc588149dcfe16c804ac39f89d31a30d4ad5bdf42006fffdcd_1']"
1730.0,1971.0,10:00 - 12:00,2,"[492.0, 295.0]",2.695,1.642,"['0d09a40b0d45d4ea8cd67650160af7635c0f3a6fc4cf3514142d8653d28e195c_1', 'e09a411396126fe90e99c592bf5148f1cdbd1b1e2b5bb9262c2aa7bc64793d10_1']"
1742.0,2219.0,12:00 - 14:00,2,"[277.0, 309.0]",0.071,0.267,"['04a966ee4da583dde0fab729479e939d04892ca3e645cf9108c1f9fa88ecdec8_1', 'ae0df9b651253bc0a4d9ac3feced3fb896febb6e32d80e6601861f08e66d3450_1']"
1742.0,2219.0,16:00 - 18:00,3,"[43.0, 50.0, 249.0]",2.534,1.592,"['3aee5d24d4a2de5620205c0a27ba35799569c06195502c63358e1c6fbd162c10_1', '6aa920968a257dc7254c1d0e42eec20f924839f61ab82ace4266cbcc1eec4abd_1', 'ad49ec4286c0f5ec75b119b2f1371bb7ba4c288095d07de5ba78e63981aebf6e_1']"
1742.0,2219.0,18:00 - 20:00,3,"[50.0, 395.0, 192.0]",5.568,2.36,"['ffc740e5a34807aadb75ccea149795836add6b2d0a060a4cf097e942ef0c9916_1', 'ca53ae773b3090ee445a33b3e8fcbe3d5216ce5f8410e3dee83e9666609441e2_1', '8f5f4157d2b9e34bb4a1a6e2c971c677bfc12dc6d78e76e1a49bd7a3403775b9_1']"
1742.0,2219.0,20:00 - 22:00,3,"[105.0, 242.0, 50.0]",1.81,1.346,"['801c4fe776c7e121cba05f25cbe8be6d9885f70e6b2e7e278609ef3b696e34e0_1', 'e87d5e481d8f4f4e31d4221d6685ed67b44cc8fc26f36cb1a50afcf67f8122e1_1', 'fb2393673f2067c1c1f6660d74acea9210646b02d4ba0dfca85167f4f8440979_1']"
1742.0,2559.0,08:00 - 10:00,2,"[225.0, 1040.0]",46.127,6.792,"['fd6ff8000284acdffb4ad2f44680f3e77951eef170ba57c7e7d95db231c7a01f_1', 'ee4114fa19879c5966f17a50754989491f0f676c215860e1bd294db55a40edce_1']"
1742.0,2559.0,10:00 - 12:00,5,"[118.0, 224.0, 170.0, 620.0, 260.0]",8.748,2.958,"['5e36008d029284485653d59ffd6fce5d4cb964fae5895c78af19f47d6de33687_1', '8c4bb887e9cb704660b3ded91fc03816904ad9dab669e2bff833972ce54482db_1', '1b3bc276091106c736ae791ad3562cc196219ac304b19abbd417ac7924939fe8_1', '57c05336ebcaace316af599e6f6eda66eecc08dd3bbe04f60502b560956d076f_1', 'ceacbcf953cc615856d822623536cda6f45edc5002e358faefd819f2cb13cb77_1']"
1742.0,2559.0,12:00 - 14:00,8,"[105.0, 418.0, 345.0, 173.0, 202.0, 326.0, 120.0, 269.0]",3.102,1.761,"['83805970c354bf00f12ede937235d6476a69c94b7724e991f1b4bd688ee23dfb_1', '95dbe84f046ce19ad672a02ada55191ee622a9e20dc8b39223e41695e5f17713_1', 'f9592f0d14b34f3673bd9d782d03e1caacd5114a72169633999777248e355dbf_1', 'aa30ba000e7af67803ec846c94d5d79094f98dc36977b137561a260368300a27_1', '79ca76b9670cb4cfa211e56ba4477ca00b0ba4b25c5c73cd70cf956a7b10309a_1', 'fe4a333c9fed1956d600a2608a8f1a11e42e892b351561ec6a141989d8388743_1', 'b3cde3177f0fd5b0c6e83b3646b5994fa1ff45a645f659bf73c0171fb3982130_1', '3d979db66d128f86c95cb8f2668235659afa12b7db49f249df2ead1e878216b2_1']"
1742.0,2559.0,14:00 - 16:00,3,"[90.0, 457.0, 936.0]",33.329,5.773,"['472869a3c7b52502abba91d695a335e30da5d5831def828ead9e30a2038227d4_1', 'a817162e8276d2dd9d9163d018ddf6aeccfe9845e29311477779f92bc6fb620a_1', '5e17dbee2f347415c1d3cf7de54478dff375adcdc3a55555c82acc382f85d95c_1']"
1742.0,2559.0,16:00 - 18:00,5,"[90.0, 201.0, 420.0, 722.0, 185.0]",14.268,3.777,"['a7f673ac4216102f23662c4dc641aa6a094d146697ee734ae059130ca58c73e2_1', 'fff6f3db1883b2a1a8077ca2ab8ca5d8fd0b564cd1047f3d63d0a2f53cf0b2be_1', '40bf47b14d8def0383fe18cdafc6d14218924b3d4a89357bf7368067b55bc5f6_1', '09416f57276cd78e1dd9c1b21e4815cf9f82302e5f560af43668cfd72aca34f5_1', 'd7489fea4f384706a52feead8b84742daa574f9599210af6a637efccf836b4f0_1']"
1742.0,2559.0,20:00 - 22:00,2,"[540.0, 115.0]",12.543,3.542,"['7ce0adae8396c27e5cb09928cd866af2cab4a4658b2edde73f15f4fc1b946627_1', 'd1be0952095681a2c8be685b7d4931f3cc339dadee96f2491b0e441e7cc4fcd9_1']"
1742.0,2559.0,22:00 - 24:00,2,"[90.0, 125.0]",0.085,0.292,"['c5cf8e6fa07c570bff9a16dc14d2009509d8cddd4fe99f2a1a2b9d3a2fd15b7f_1', 'fc87cf2bd8733c3d97f23e48c6095dd21e99964953a3d37b5efbb20f05731fdc_1']"
1742.0,2569.0,12:00 - 14:00,3,"[65.0, 131.0, 602.0]",15.882,3.985,"['129788a5e33a9f76169a0a976307a67a0f53b7d3b935daf735ec45e9f62a084e_1', '655aa7821f5fb654e453cc96fa4c7b9d0d352eac41b5b8e5da7196b9164ea88b_1', '522a79cb9d186a7183b19475d0d2e2ea9abe359360be03c6a1b019b6a8e4e1bb_1']"
1742.0,2569.0,16:00 - 18:00,2,"[600.0, 268.0]",7.654,2.767,"['934801b64447c750c17f9506716dc13b485ff5eaa3db3cc569647054b0a60740_1', 'fbbd9f8dcdd4d14da480dd04eaaf9a8c4c22985a257e5269abdb8b5bc89dc7c0_1']"
1779.0,2209.0,16:00 - 18:00,3,"[210.0, 125.0, 367.0]",2.791,1.671,"['5546d80e8cff506fccf30257569847bdffe2fb9d85386cf71ce0edd024f4d900_1', '60a318af528d38f80d3798108f50ed0659e404aa884472ff2cb46c25f5793b2f_1', 'a69e8b6d353072e55123e35a12df7e6edd5d43e834265f06e2bf38e3773e2169_1']"
1784.0,2584.0,10:00 - 12:00,2,"[616.0, 125.0]",16.742,4.092,"['93d796eddaa2f7e5a9d4ec6f5a63f185736b1e979709280d4e839057dca1589d_1', 'b7f8d729311e1ffe2c06a2ff7d0cbead08eddf87bbf1a329e0fe36d4a8dd0de6_1']"
1784.0,2715.0,16:00 - 18:00,2,"[160.0, 125.0]",0.085,0.292,"['1afbf2b3c11f4eddf51970f38130f554d5f2e9f0ac7ea1fde1fe85e4bce5c007_1', '190dab5110a6a25d445f134411cf5bbf154f2b18ff16a44c05f3c012fbe4da9f_1']"
1784.0,2715.0,18:00 - 20:00,2,"[179.0, 246.0]",0.312,0.558,"['03de6bcfd36cde997af9d235eded1b6ebf4614d48f071b77e9f0186a3bbb49ac_1', '195ed5dd1504d13a20da15df8ea3ca64c707333f0092cd7d02214283ba50f517_1']"
1801.0,-1.0,16:00 - 18:00,2,"[208.0, 535.0]",7.426,2.725,"['db0e9fe07d6602cdb5b5f1d3c6d99372a7da009161a8f7157bf59b266c613eba_1', 'db196e88d192afc0f7b7b5a271e77bcf0d68f4e82f5e42d38b21a6871c585d65_1']"
1801.0,-1.0,18:00 - 20:00,2,"[153.0, 60.0]",0.601,0.775,"['48a48aee145d4241af20098d66381ebf468af416bdb6411da29ffe89231cf908_1', 'add75dac98df56350f261e7c97725c7380e675955090a00e957ad54b753b5499_3']"
1801.0,-1.0,22:00 - 24:00,2,"[235.0, 668.0]",13.02,3.608,"['e76a067f4a47b56a6caa7dc7d9c2db159649b3bec3edc328702a6902e2a9a6f8_1', '7c1ad3d895f2e711936854f0f61b601f0e073038d73ef0f2450cfbeb8b5d701e_1']"
1801.0,1872.0,14:00 - 16:00,2,"[1195.0, 637.0]",21.622,4.65,"['ab001dc42141945ea83844a67e489916df863c3bedabad1518a069fde2e7accb_1', 'b252e7859e6d8bf03ed25c01db4757b757e2368d296d8c04286b091052216821_1']"
1801.0,1872.0,18:00 - 20:00,2,"[283.0, 629.0]",8.314,2.883,"['04a0ff670653483230d7822d1de281a541d7be05c0dca644389081a5ef8eaac6_1', 'dfbca16b737022da6c15d2840e06ed3578b288bae0759efcfc8e2caecadd1f0c_1']"
1801.0,1880.0,10:00 - 12:00,2,"[165.0, 512.0]",8.362,2.892,"['040c893d15029719312e16aa8f049dc1b86d96c1b1ccfde3fd2db610f28a1a47_1', '19cb88a70bfbedb64b30d85cc038abd20fbd25ac87a12444549b7fa4636e288e_1']"
1801.0,1880.0,18:00 - 20:00,3,"[140.0, 327.0, 1289.0]",70.389,8.39,"['90732bcec98393716e37e34e0f02cd068a1c0e2ad23c80a0550471c357a0551e_1', '049dc50aa84d3d16a2fea25d5cf935d1662fc5281b2921316a9d87f0c02c7d1b_1', '3dbc40a195f81dcb5de0e9d91d1b9c16f7d43c594df021bb7ea97baa134a7288_1']"
1801.0,1880.0,20:00 - 22:00,2,"[85.0, 420.0]",7.793,2.792,"['eeb51bcf85cb91b433592c6db77cb926cc5511c5c40928f6f41de113a5f67836_1', 'e0f95fc13329ff09e706528cbd48d6b13beab527f35bc4f7d1b599244806f0f5_1']"
1844.0,2989.0,18:00 - 20:00,2,"[233.0, 80.0]",1.626,1.275,"['164746fa588e9a0d4a82fa8d60c8bd2c364264c3db12fc5420e9f554ad58feab_1', '864d9f905fbf1a3f1762de97d81999b823827edde1b1a5591acbc1c1f114380c_1']"
1845.0,3077.0,16:00 - 18:00,2,"[95.0, 378.0]",5.562,2.358,"['70b502f45c46f1efc9d5e0e91e97bf5f501f2ce07a80da8b7526829a4f34d397_1', '0eff0f5c6e152a563ee6628853f89cc238f8c7c64f481e491aa948746a38753b_1']"
1846.0,3038.0,18:00 - 20:00,2,"[238.0, 65.0]",2.078,1.442,"['9ba86af4e5a4ee077b6ac7cfe4c75a8971e9168ff74c6f5ec577ae0716d31564_1', 'd226e5c190421c81562295fbe8f9e27ef265e31b50a596f8f02b7d3c560b6cc1_1']"
1860.0,2955.0,12:00 - 14:00,2,"[296.0, 411.0]",0.918,0.958,"['52a016a9634bed6ab5b75d494f806411902eba68f2ad49522d811869db808bf0_1', '6cdf7363c7ebeaed56a0e620a3251e44f4b0eff48c61c2c8e5a75fbdcadf0a60_1']"
1860.0,2958.0,12:00 - 14:00,2,"[200.0, 245.0]",0.141,0.375,"['442793e781ff271c7b14939c8ce3c569a72999b17b378faa509df662a784f471_1', '5e08d36ddd9ba375c8ba7364ff9105a5e99dfdd9a6e592d5be45177e30d44a56_1']"
1860.0,2989.0,16:00 - 18:00,2,"[458.0, 411.0]",0.153,0.392,"['28a72eb5d39d0ef9c6d3566c0920d396817cbacf32baf2c983b2797d94426fbe_1', '60d0ed0fad2a3402fae9223f70abf3e77f28141b3bca59462859bc4c6531819a_1']"
1862.0,-1.0,18:00 - 20:00,2,"[115.0, 142.0]",0.051,0.225,"['4efe54216fe0440c263b86c850d8e368782fa6a8340ba32371fa448a47638b14_1', '8080791c6cf45297bfb418dcd7d4cb296cc718e190e4aedafc081fa308aae043_1']"
1862.0,-1.0,20:00 - 22:00,2,"[206.0, 520.0]",6.847,2.617,"['99161793ee806c579c784ece459f6d8780745b64ffe74ccc75f49b4de1f2d277_1', '00460b78326793989b5861abfa43270413873c540c818c8d87da2fcc6bf18585_1']"
1862.0,1528.0,14:00 - 16:00,2,"[220.0, 195.0]",0.043,0.208,"['8fcaa79514d7a3db8c04cb9da1d17e534b61a6ab08a6c09cd4170826598e172c_1', '1337be68ff07ae40bc3c05a2158244c0e62377a5464801e4579ce25cea5f35eb_1']"
1862.0,1942.0,20:00 - 22:00,2,"[299.0, 606.0]",6.545,2.558,"['e87d5e481d8f4f4e31d4221d6685ed67b44cc8fc26f36cb1a50afcf67f8122e1_3', '232b808db4a4ae1907c499284ee418084a70509c9f4714be54a7a39c44c22348_3']"
1862.0,2336.0,10:00 - 12:00,2,"[142.0, 182.0]",0.111,0.333,"['6fb45db8c260f10ef703f6e9006401802761f33cc77816e008f307c9a53965fd_1', '1c137d1632f2dae2774b7b7e5818212d5fbc6ae133292d6823421542e955f3e2_3']"
1866.0,-1.0,14:00 - 16:00,2,"[270.0, 229.0]",0.117,0.342,"['82eb7fc3e54440d559d75f70f881029717fb0e6a935d5c00384f2160acc51670_1', '741ea83feb905ff9e6db0006cea1733b6ae4f8ab0aa6e0892317748a3ff31ed6_1']"
1867.0,2559.0,16:00 - 18:00,4,"[248.0, 440.0, 734.0, 303.0]",9.845,3.138,"['337af88d307cf9f76bb23c66eba7e7dda2ffb59b2049e4c5262c5657817d18b7_1', 'e8e924a33c9b115d77a88e8ac330fa27770ad81e5129706f17833d13d9a4eb4f_1', 'd90e7313116953ecd5cc9f1e766a4bc9b625b06aa1232359d1e0211a205db851_1', 'a883f31a232006242e2514e7734ad91abc9237ee5350598e0d9f146284d72bfe_1']"
1872.0,1385.0,14:00 - 16:00,2,"[120.0, 384.0]",4.84,2.2,"['86a94875759533fc666596716a405eb572f6fe2fc925e89ebfa5ad4cd96a8c1c_1', 'b24536179ed770506cbfbfed7753e196c9cec1f4fcaa9c90e05dadd5d95cb5f1_1']"
1872.0,2579.0,18:00 - 20:00,2,"[95.0, 120.0]",0.043,0.208,"['5f49cbf66ec3b1ede50b2a9220dce37560e9c4c3309c9ee1414c6df2e57a3961_1', '72d922f6b37040674ac242de56b6537b7bbca73d13f9826509e4578cb1bf8f2e_1']"
1872.0,2715.0,12:00 - 14:00,2,"[175.0, 250.0]",0.391,0.625,"['b2b72bff97a51cc44403de0d7bf9265dfe75c5a3eb5fd981cdea8d8d15f7dd7a_1', 'd23c453bf2455fd67d72000e8468179b3670c62d0ab7774b69abc883d07410dd_1']"
1872.0,2715.0,16:00 - 18:00,2,"[366.0, 113.0]",4.445,2.108,"['237ca63db22589405479dbad483a515045e6b49fad857470e3d24e8152f9690c_1', 'ac98b45524865aca070c2cb13545d9992608c559a633065d9cbec48abc45224c_1']"
1875.0,1386.0,10:00 - 12:00,3,"[89.0, 150.0, 55.0]",0.429,0.655,"['7beb19f99d8c705f40597a2c9cbdfcd822dec188b2c7b126676f82a2daf01e6e_1', '4ab33b4576be68299113ad4f8eb2365eb4d443cff69799f859912ad0dcdf5afc_1', '114eb096eb126fcbe126f83d828ddd5500482b09925ed49be83cd4da9911ad42_1']"
1875.0,2715.0,10:00 - 12:00,2,"[235.0, 189.0]",0.147,0.383,"['208f0ce3e952702762b6d0cc38d63cdfec02e12c45b85dfa19acb8fe2a463ca3_1', '1a2e4df73ecfefae295b7def4290cdb84f9a60600c18258042baae60db639419_1']"
1879.0,2914.0,16:00 - 18:00,2,"[28.0, 28.0]",0.0,0.0,"['5db9833edf4e4b16b0917112a4837bcb4d58303b223f9dfe92dfe635d92837c7_1', '5db9833edf4e4b16b0917112a4837bcb4d58303b223f9dfe92dfe635d92837c7_1']"
1880.0,-1.0,08:00 - 10:00,2,"[180.0, 707.0]",19.287,4.392,"['2b663a46fb1a45d54277f5529e27039bef6be06a11e5b97bc04bcd0b263311ff_1', '67e465eb55a9293bbbbdb4940c9c453e98da119f9d485055771b761f69ceb87f_1']"
1880.0,-1.0,18:00 - 20:00,4,"[305.0, 600.0, 404.0, 56.0]",10.665,3.266,"['1027447feae72547d335500c580e43973e6b4dddf48e5a5b0826b439696d22f2_1', 'e24bc4f6b7410f7ee90dddba21666b8ec63b82bba85f80bc2d80539af5fbe271_3', 'd0c2d8bebea7cbf2e52004b76c300589ef04d1d0ab9a64018b7dbe06df0faf96_1', 'c457f01ac2b0ae7bfa8dd160fadabf05a74a29c183fc4a4eab0115cf6c131edf_1']"
1880.0,1801.0,14:00 - 16:00,2,"[180.0, 236.0]",0.218,0.467,"['f93c34970e6306b0af0a2ca444e55db77c4ef86464a5eac9bbc070462fe381ad_1', 'f7f21f57b2c1aea7d88237f6f4a0ffbdb7ec4db933b679914312855364ae9f15_1']"
1880.0,1801.0,16:00 - 18:00,3,"[255.0, 155.0, 738.0]",17.999,4.243,"['226c663bd9f3fd86c2ea7b0a58f15a7bfd1ce88ff5ac0857f43d962cffdd74b3_1', 'a2616bcc35df0d08a09965f9deec7ccf7c5c7fcc47277638c2f8fff4a77a1f57_1', '331302446375847a3f537354e10c866e8527837838ed22287ce7ce75b0b2c382_1']"
1880.0,1872.0,16:00 - 18:00,2,"[520.0, 366.0]",1.647,1.283,"['60cb8e098ae21521f8b45fd77cb4da08b10c7c881c6d24363c4d85c4ee3dd63e_1', '37f9d113b425d4c5f06048745aa8b266e52ccd47db7d4ebfe77f38b8c076c35e_1']"
1880.0,1872.0,18:00 - 20:00,2,"[264.0, 259.0]",0.002,0.042,"['f0787d63c15028e1093dbc6d3763903af8a42486a57e00a54205cb697acbe46e_1', '99e8575487f13210442ba92f198e51191dcd2606c02c97b3ad24a5a100ee8075_1']"
1905.0,1980.0,18:00 - 20:00,2,"[376.0, 178.0]",2.722,1.65,"['e014c2407078f1d452525bf6daef798aa0360b8f8a0e7b4f98e127e0210fc661_1', '03627865556fe1eb56af0eb15236faf80cdf59e95df92db0a5615a4b182edf6d_1']"
1914.0,2569.0,16:00 - 18:00,2,"[205.0, 150.0]",0.21,0.458,"['58553b3d798c4bda79ed8b9ce9fdd870f26df4dc3ab14ee06a55df7764a4bbcb_1', '77d37d110411643b6047b5d4b95742ba422a46cf3a8030cf1f5f45facd94ecef_1']"
1926.0,1008.0,22:00 - 24:00,2,"[891.0, 935.0]",0.134,0.367,"['fad872992301fae34a74ef1796c70c6e7f60a04a92a17397e86cd21e1a70b34b_3', '9eb6bf7952471062c1b2a2ed223919f230944fe7c4aa29a951c8c79dd212e310_3']"
