trip_id,last_time_gap,arrived_at_merch_time_gap,last_stationary_time_gap,last_stationary_index,driver_to_merch_index
9341980c2050f09bef7cfd1704c685a8183ebe59abea2db8e189450342c48713,1593.0,427.8,577.0,94,62
934801b64447c750c17f9506716dc13b485ff5eaa3db3cc569647054b0a60740,2500.0,12.4,210.0,21,0
9349d60c00c676457df8322c52bc6b22da6295f169813320b5f3c33705fc3626,1277.0,555.8,589.0,101,89
93693f22f115ddaedc6bb3a6c250545c9b9c610c11ac78551dc0b5f3e57695c5,1828.0,16.0,1426.0,150,0
938c0d8e0b7f27ee6305525e2acaee94de10965e33b8a6859ec4f4bd5e6f1e9b,1737.0,6.6,81.0,10,0
93ad753418c5f99a83da61a9a73743c7d7a2538f76f5c98ad5985298bf4381d9,2365.0,35.2,45.0,6,4
93bde289a507aefe480a206635e7b7c52a2ca2864b4843d9462b1114f617aa92,1046.0,9.2,35.0,5,0
93d9c920db3132dd86fde476e9a70900cd35cb2df2076e17af51ec8fc538e42c,1179.0,1.8,155.0,14,0
93df746d410d7b159d245ec5d66234fdec9d913159e1ec3b26401b28a08ed747,1676.0,180.8,235.0,38,33
93e0f210496fae242aaf7bd318958d23c02558b1581c9b71d03154876b5328d1,1323.0,136.8,349.0,61,11
93f4e098c37a79adbf2c76cb8b58e9d15ce0a78ccb58def4fdc351fe1d488cdf,1206.0,223.8,725.0,82,32
9400bfd92abe85152f473f5712780a843deb76066fc9d2288f35debac60409fc,1218.0,259.2,289.0,45,33
940634e8372f0e8b285e3a8b2e2b9b0a783091e2c307d4f4c33d91dfb75a0551,1143.0,2.4,393.0,45,0
9406d6f82c40c53ae136bc23bbce74d835c9e60e11bd1aca11c1770840435651,1660.0,35.2,599.0,71,3
941dcfcb01cc31a8ba7c800a53104d140016c6c841b9a16a38d09d3b29417ef5,1355.0,204.8,205.0,39,39
942893802e6c96b658abd388f7b3a52da84a5a89c9fe68dbb951ff5a01471875,1228.0,8.8,621.0,61,0
943002b4afdd54bc6176ad6394339b053c595a1768c27c9e1ee9f185eddd1deb,2117.0,275.0,979.0,130,13
94441b409c9cda2ccf5c622d084dc748c72d2ac92c7cbb00bb33ce6c4fc6ce49,2671.0,641.2,1414.0,190,99
9453078b6d6403d40ae26ab3db70b89f0b3bed969ad0a69beb8ce10a3f24497f,1819.0,203.8,1239.0,131,21
94698c24508cbfcc9121d6171451e80ad47ae3976fc7c41d7f26e13a059725e1,1713.0,120.0,935.0,99,19
947b4d6da79481dc2944110ba350fffbadcabc927fdee58413229619cca6f280,1945.0,396.4,1110.0,153,62
9485de0371711c4c0bdc2231e54bf1499dedae2426803e4cb9b26fb660768d1d,1725.0,145.2,315.0,45,23
948e84be9e52ca7038d69d484bad8a040de31674673d42a733fb8bedf4f90f1e,1970.0,13.4,1315.0,128,0
94928e52dd3d286c6e2def919695490d37274c3eb2d4207875fe458c57c99d59,1717.0,119.2,902.0,96,9
949ade92a433b72a5b9194886b0a19f1c3fdd3d4d31175789e985f4ce7239417,1494.0,114.6,484.0,62,0
94a9fa5a102077dd257d865019d98cbb3a83b4652de5a75bdf1aa27a433a0103,2595.0,520.2,543.0,94,51
94b5ef080acc336c34b0484a2cb4ed647abbc8735a8063d3104b60d08a15c22a,1359.0,285.0,574.0,63,12
94daeb978431e860eed19cd52138880059dc240890924c1f34966df53a4b7cf1,1835.0,321.2,415.0,68,0
94dccb3832739a7c8fce4a3215bebd7174b6ed39817e693fe68008173355a510,1159.0,601.0,706.0,123,82
94eac7cd950fc61610b8331d6e597b899b44f2367589a33dfb77a71ee99a0fe1,1422.0,61.2,292.0,29,0
94ec4cb1ce44f7bfc7edcde444ca44e2fdb153db65ea2b7feb865a87dcfe4152,938.0,29.6,577.0,66,0
94f991b9fe1fb8db5a6b037bcb3634cb18efb228a8a78a9483ecdb961df39c8c,2238.0,562.2,610.0,109,83
94fd704fe37af6cc86f2e67931374ecd0512b36abdea2dbd8da2caf70e09fdc8,1860.0,240.0,1070.0,114,27
94fe54410c6b5fdc27c434f98c8e50c578e03fbcf83b587762f58da926baec85,559.0,32.8,99.0,12,4
94ff47524b4ef35a39d2a99d830eba9c354cfd61bc4b4f7ae1e7ddffe48f65c4,1973.0,126.8,594.0,72,20
950631ed687f6f317bcda592bfbdc35d9b940f883b1b438af6a2ae152804c7a3,1213.0,394.0,673.0,100,54
950d4071996cfd60c34177e6b1431239a0f149345e43bcd4409e00a82448b0eb,1275.0,9.0,790.0,79,0
952137376b00bb3625ab0a8c49632f77ebaae7fe57949ed941cf0624844c4348,1754.0,174.8,719.0,93,24
9536af6010a36e28bbd0bfc48440bc666f29d6a4a36dd04632b6ff1719a77385,929.0,132.8,280.0,36,12
9539554270c90689a733087a7caf619e3564e0d67824fcee062070a524709497,3241.0,33.4,519.0,49,0
9540b816071660094c89c7c13682938221bf0c4d1e2674ada14cd20326dd0b82,2877.0,644.4,1887.0,231,110
95486a49510688386de211335b78e2590a3f93f8384ad2d57485c0afbb391d9e,2037.0,175.8,206.0,32,24
954a7d1de2e5746c533b2375962e744a3ed4343f21a249ef5e1a4bd8f3037a23,2481.0,298.2,377.0,59,45
95566ba41febd3e2ab9d5f885b4f81e71cf95d964f0ae3887b205397d5df46d5,3579.0,447.6,1677.0,123,19
95729a5f7a15992bdf6aabb56149d7829f25fbcbe00ef0eb7a71a21661b1234c,1224.0,481.2,480.0,75,74
958afafc610d98b716b47456caeabc52b6ea685250f49d1ca87c12300b252abd,1861.0,260.8,393.0,58,44
95926597d416b3a51589cdcbabacc6a5da065223a768ddaee634b4444ffeb90a,1160.0,310.4,365.0,60,49
959f74a84ece97b7ef89c4239161889be23ef37d9014119458ec36e9c1a76968,1906.0,22.0,1105.0,87,0
95a06d6084447a0dd5312b7a3f3dd2bf4ae0ccbfa4e13363e217fbdd5bf5012f,2035.0,293.8,575.0,82,35
95a6918edbe440f24373388a5fd2636b5bacfc6d6958ef1435c906edbc0060e9,1159.0,8.8,25.0,4,0
95b0f35801f5cdc115fd81d3ce8a7a613874b26412424e731405cd3aab534325,1746.0,1.8,1107.0,102,0
95bcb1b9c449e6b2d31228f186df251cec18f957a439825f4339283337deecde,660.0,285.6,425.0,56,37
95c098317e7100a7630a60ad7e78b95968f3f9478ee9e5194d3a8c86982ed216,1670.0,318.2,916.0,122,58
95d70c1d6ba2f1d0a7fd90c1b0ecc35009663a9bec5eaf75c6444b65246a4fb1,1452.0,413.4,646.0,113,74
95e6d04b169de40ce18a914fcecdb14cbb76b4243b6176e0ed632b96693b0f47,1683.0,247.8,797.0,107,38
95fad3e3dd0177e799e2153e7db75e342f8284d785df4cb0ecb6ea834b45ca47,1088.0,150.2,688.0,95,11
962390cad62c5d09f1cef262ad3f82f0c804c6857f7566fb4450e59989b46842,2238.0,159.0,960.0,114,26
96251d9c0dc981cefa88c4e3010c3cd82abfd0d7a5d147b7dec5cb9ae3c20b70,2004.0,0.6,9.0,2,0
96337f65001ebf9adf17cd3f1c1ef67ed00f2f881ff6fd6931291a31fd218a96,1642.0,391.0,400.0,55,46
963c9c0e2688e6984f66107db6c69000e7d316fe020ed318b28b7db1b6256110,1980.0,76.8,93.0,17,0
963e4d0f385581cfc069a5322174c4455b08f29a3ed2e395d8e07f8cbb22d6ac,1850.0,10.4,1370.0,125,0
963ec72e8821cd494f59f27d38d590091e759c7da988ea0c28cd83ffa6ae0d37,2022.0,331.2,330.0,50,35
964d60eb1a5b9dbae1d74990ba3fe49d80c1f108e9f5d0e631f4d274036a6aa6,1507.0,-0.2,692.0,76,0
964def4f7be71fab1510675666faa35440d4fc8d0b57564b223696dc880eb8e3,1982.0,879.2,1188.0,157,120
9658a292255b8774498112c6eeaa0bbc7aacc62a0d04e90eaa82d2c57e010cad,1701.0,307.8,642.0,93,11
966c90c132f84341ee9d9148e94127d944ca3fd0613103f51ae137c4d7fedfea,2190.0,943.8,1324.0,230,159
9688281677a44332d67409804e0f157c094e8a43450a277cf66e6ccb58e4915c,1341.0,75.6,231.0,34,10
968a7c55da764a9cbe91b645ffe5073fcc2a362d0177d398923005d0deb2d372,2084.0,672.2,1141.0,170,118
9692ff4e9e567bfb1c147bce8d8c4ea9db4f22ec59c6ce1533d8c542805e1df5,1874.0,263.6,305.0,52,44
96afaf799b491f976d622691f51235b36182827a03ace0a24005e6034561c69e,1513.0,20.2,754.0,77,0
96b9ae02b5db2584ec3bed4de40f731374bcbc1dc20c57647002d609ac5b60b3,940.0,153.4,383.0,44,10
96bd94cb9c3fc65fbba238631478aa000652492f579bd38a8f0fc7a1f60a1338,881.0,338.0,636.0,92,55
96bef9913e071737d2258d7ea791ebecd0d0dd136396eed1fca28ba0b6c62f2b,2129.0,128.0,332.0,42,0
96c536e41dc982e76e37f493019b490af90aa953dc7d4e61baf085a7e0be2996,1261.0,2.8,899.0,87,0
96d42bde6b34662559ac13d7f939d43732987f0b2696c0c18238445766c0cafd,1474.0,851.8,1009.0,119,71
96d5c712691a7edcca7e11178883517a6997cd66a8e25cc48357e0c5dd434491,1762.0,604.0,972.0,153,105
96d76a012714f6769aa823701f031607dd1279cd8d3920c5b3cbf3e8c4f4fcac,993.0,141.0,345.0,50,27
96e4795675ac63035e00a98e94cd9faf7195b0abca675414692dee468a61f047,2461.0,232.6,1023.0,117,37
96eed1d56c1aae6c514e13c44e4fe29e2089ec42f5aac8f9341116d59d9abff0,1562.0,12.2,915.0,87,0
970d5899a2881f5145b26632705cf527dbfd0cb70a19a24afdaed53a76b1fda3,1252.0,295.6,620.0,84,48
9710a4fb86db32363f8ba3b8d6acc35ed9dbdec643df4b9eb29cffda85e9f44f,1425.0,34.8,35.0,7,6
971229f017b822971de27bd9d03e91fea065d8515714d8429baba6c018d6c5b3,1057.0,106.0,208.0,27,19
9714d61c66bf9f3444e5a9e6318f50577a99281050aec3423208949855f9d0c8,1668.0,0.6,790.0,74,0
9715643c6f976a7e321c7b6b4886b6d9389ade0f02d3e90d168c208b35ec6ec0,573.0,95.4,423.0,50,15
972d9288cc4d6df18f552825cfea6dfad227456a0064b639d0062853e3d8fee0,2025.0,256.8,572.0,92,41
97494eb67950183a16ecd0d3e40d028450e60b6c7b589fd9cec7fd5eade6a8a2,2060.0,456.2,1224.0,142,73
9749b96824e2aed9cf5e3d6491edecdd3a8d333302008a15e827a1fcc8e9a932,1929.0,237.0,246.0,31,29
9756b87d3c7288512589ecc2e53be02787fd55ab49592e9a35264b572f81b756,1753.0,148.0,688.0,79,16
975d4a454715848576facc5e33e8e5a7b74f8f1b5ce1a5e9f7a0cf2916390dcc,2804.0,243.8,1179.0,117,40
976b8e9e7ad96ac8312677a7c56bd05d7020f0a7f8f4765f71a5b183d2304fa4,1073.0,104.0,125.0,23,13
976e7868c2d20f6f974cec17fc736147a297744384b6a90c373e7f9e8d02bd65,2682.0,360.6,1456.0,167,67
977025eed0770dd62b6a29d3acfff68aa575a5671fdfec62cad747c48b3365df,1955.0,323.6,440.0,69,54
9776b70735059580ca9d988a55c7fc85afc8da975953685361b2029ea4b8105b,2240.0,376.4,484.0,73,37
978511a4a0a4ee606f6b8d13752d65fa027041de1dcf16554898ea8b78260ec8,1947.0,27.0,86.0,11,0
978ea23710bbd1078484810e368804382883d7bfaca8768fd6778372991be9a8,1118.0,351.2,720.0,114,0
979c76e5f918a18a5b8bc7e44b0f8a013e2770ca84c36d857595116f7b402c2b,1146.0,145.2,147.0,19,19
979e8f9fd1854e96dcb9b9ac76d3b469f16f1dfe0f750a9f47d63a22dca0be37,2619.0,80.4,770.0,72,8
97dff491b743c83acfe2d52da831102a20373fef7ad4af1a4e1f89b5bc44e342,2242.0,296.2,888.0,100,49
97e8d08bbbe0450e118de89f72b4a1c1683f787807a7c561b3ed7b58d97c4db8,1824.0,108.0,572.0,68,15
97f3e7ce4d8a284debd80bd9bda2a4b42261b4d86dd970593009bdd299221526,1756.0,55.0,1009.0,59,7
97f9c3ed3dfcb3fe1a18b7c00b60324f46b6b6229ba6723cca7ebf90d73d71e4,1335.0,186.0,960.0,110,29
98035b85719237fa1a48b2484a2c159bd90b04f31ab2336319ad21b4c5c07013,2206.0,453.4,819.0,112,16
98161daaf5e338d08ff050a93ee197f399331258be5461faa9ba5e109fd4ea18,1641.0,209.4,421.0,62,34
9837a2436e4653f8d3638d42177ae7e061c7f2265e1200fb8f58d59993266812,2041.0,673.6,855.0,141,120
984276a347e36f798003bb215238e04f7c27bd639567ca484c3b3559ca9c5134,2208.0,6.0,525.0,45,0
9851d0cf9793e2a9af567ef4921f62f63e955a545a05c308308967e9e8b8b45c,2638.0,13.0,1485.0,145,0
985b6b194efd929b6064330eb20ce1acf9fd6752f6d17f65a6a1f96d66740800,960.0,198.0,685.0,86,34
9865dd03f5c68d4d85baf3aaafa9165a4b6a8ba50cd3618061332ce1eacaadc4,1304.0,258.8,260.0,48,46
986a19b1cd7404a67e711aefc6e216e2d96d3f6e0bcb7cf01a6432519dea9665,1134.0,142.8,194.0,31,26
986c9c2e6d8a2b625b6e904da08721d9391ca287c3dd3e2438eb6e19a64c121f,2558.0,507.2,1253.0,161,70
986fb03dcd680d323f0e6f7c8f70328cf043843731d3abd37362809989a52373,3533.0,483.8,526.0,84,70
98706d770606c0cf022d07cfdba3a0ecfa3a30785d8240885273a6004850414f,2250.0,304.2,428.0,65,23
989593fb903c7e085179880aa6780687ece2424eacbd66c71948188cb74bb5b9,2619.0,1045.8,1060.0,191,189
9896f402cc73f096ec7228e824e0568ce4ce677b418becb0df9fc78146958989,1866.0,91.8,95.0,19,17
98a1104b76fc8bc970310c40d41049d9f0e9a3c2fb6973bee5960ffb31d7c844,1827.0,621.0,645.0,106,102
98ab6dfe29c32027bbfefa9d81d7bc31341376de7e5ed052955b131faf698c2b,1880.0,109.4,980.0,99,10
98b207b6bef58167a2fc3a4c980346663b29dac8e278474bc04c7815182561ac,3520.0,622.0,2631.0,294,103
98b3c9baf45293dc5d2e16c0cc0cef46a165bbd827fb1780b1346d272d825bdc,1164.0,196.2,430.0,71,26
98b5b1d77045e96021f9971b3aa53c7fa7e88d5d25e5d63169d20fe8e9144fc2,2339.0,562.4,1210.0,159,98
98c381436f828f5dbec6fbf2bca1cc4b25f0d97537a05acae32afca43da6ada6,1561.0,424.0,435.0,83,80
98c4b1a2cbf532c30d3b3bad5d3cd3785b1f56d848b57cb26ff4ef74af56ece3,2028.0,11.4,892.0,101,0
98cb002de1d983282863ce84336e8eed0ba2d93a2ce6ed99c72f1f240c3fa600,701.0,11.6,100.0,12,0
98d4ac2d69590b7dde18d063344951e02e994559db91436cc8d4066a2826a72f,2297.0,132.8,197.0,26,15
98dbb30cf599a13571b2b21b6159360a92b08fd856008d35084100cf0f7bc806,1621.0,271.0,876.0,102,36
98e9e3ef7fa96a59cce9c6e6c5dd779b702506fc6089f74138e79dc16cf2b93c,1490.0,214.4,215.0,36,36
9906b3d337457616bed59642c8e5012efad19679b8247b551a7a13459d9a64a6,1675.0,235.6,1069.0,123,32
990ddf6331dd59154318641a427ffc575e625a3732fbd364d0c8d914dd311b44,2299.0,165.4,1626.0,167,20
991405cf96790dd02b080bf83a5055862dc648f9eab83c70a08d3542f0948c51,2151.0,83.4,244.0,31,13
992b0f38773788c7daf9b409f850a4c565b4e4d7241917cedfdb3920ccddec31,873.0,100.2,620.0,76,10
992b8f62b841b8f369afdbff1ac76910b72149e96bc8d8dd8a76f52543680529,2672.0,113.6,674.0,68,15
992f1fb78da9e87f632c2477c42e13f029370c6d3490f164788fa507c2821c33,2237.0,101.0,293.0,38,0
9949bdb0b7c857de42dbe21ba681e99f0559e15d87d992345399fb5034f64057,2324.0,1035.2,1095.0,190,181
994a2c996ec54e99823a9ec7b10f9333894996c05d4beae6b295f92c9faf3598,1510.0,331.6,495.0,84,53
99638e127573c31c5fd80f3c9ebf254efa600546d17e83876beb555eb9e3dbaf,1983.0,145.8,224.0,34,23
99646c4020b1122907a2bc4877e569de49245cecdd97881ca3c4e6ecb1f86147,1450.0,261.4,516.0,67,34
996d8633e8a51091bc06da7b99f235f908cfc51df076daaadfe3ebfe955fb26e,1560.0,364.2,485.0,84,61
99846bb28e56396643820f8c0c15b2759ddcd49842679fb645e10a74d0acbe74,1036.0,22.6,35.0,6,4
998b88416d749309fad871f1475956b9a1123c26780de3604ae97316d4da5faa,1500.0,413.4,835.0,145,56
999a710a14f5265da765e41a8c6e509d3570114f7921d5fbd2fa99bf48a91bad,973.0,29.2,317.0,39,0
999f1e6e76bd6f73d4fb946cf1cb8ad9a21df1a4cd31e7fa3d9c18f998ba1e6c,2197.0,264.4,967.0,119,40
99a9e62edc4f362e0ce53f4baf62ee68f08a1346040f969418a7d1dcfd573d7e,2316.0,113.4,1096.0,118,10
99ad6bcdacb96e70a8d8260aea7c0767210e5f5606d9885a440807256cc4b5b0,968.0,310.4,548.0,76,51
99b28fb6edf310758ea47c6b797841076a52fc992f5baf848ee1d9a31281c9b3,795.0,228.6,420.0,66,36
99c6e08a501b3fb458cf3872771b59e0c907719dc3142da8216d29e011e3c7b3,2415.0,134.4,1072.0,105,14
99cb2ab198ba94bddaf1eba9e01202dadbe10997883607b65fafc407cbb779a0,1137.0,21.0,298.0,41,0
99cbee37e821203e143073dcbfe56d6ae9218ad9f36082cb2168fcb8d859479f,555.0,30.6,225.0,29,0
99dce6bee47f2a7a9fbcda6309187fe60ae3ed3ad5e2bbf045ed2eafbfe70a84,1357.0,8.2,205.0,27,0
99e6274f60ec54a5c48259881778c1be8c5721992bf2863b95663eaf0506fdec,616.0,101.2,265.0,39,13
9a1ca56b853cf8041dd7239627c129bd209cc322e06cd702ad6167008e3f43f7,1731.0,334.2,612.0,89,48
9a242f8c1d07237430a351eae4b9ad0acb665049d78be1ab6c23e5d26230f619,1399.0,499.6,1029.0,130,83
9a31a008219f019449170edec0c82a21fa161846af3969522ccefd38a3791903,2513.0,48.8,540.0,52,0
9a422f5653195c8ae5c29343be5e3bef084c1e245dfb2279b0a620c777572144,1080.0,88.2,845.0,88,16
9a426e40b2a4703a205a227d704945f693d248f55d2f2d991aba2139c8dc3e35,1816.0,287.8,566.0,75,30
9a4f0e18be307491c2ae7a378c2f62438e903eacc503ba9d771532da74be1c62,1963.0,25.6,640.0,63,0
9a53d4a21a4a71befe4e7bb679ea723c8d574dbc173fa9229c27068caf219e03,3043.0,259.0,1593.0,166,47
9a62887a2eb216d8639ed6925d45196a5721fe87872f21431f1cfd44cd5237e1,1413.0,36.0,596.0,65,4
9a7a250917771e9b329e573b5f861f1bef9f4af09bf3b2b86a8ea870d1d46fc0,1829.0,18.8,154.0,14,0
9a7c4535fe0dc13d10cb9fb127b53fa97e54c1cc6cd274ae8af2b6987dbcf09b,1867.0,374.8,670.0,102,62
9a95e6901458e3d1fd50fad231e2d56983c7c69384a958f03c886b89e9081c55,1930.0,369.4,391.0,71,61
9a97b76a3726aebf016674a686bc703d1522b44f07e9bda4b86537018a61d20d,1350.0,279.0,683.0,74,30
9a9ed6d89959fe8ba5761a3c64a89a2ab0324ab17d981d2f2dad6be8bf91cb7e,2100.0,198.0,300.0,42,30
9aba907eaa6559f671a8502695330cfe3c12636d2ffcd7e661b6a62171f252e6,1149.0,193.8,834.0,96,28
9acf72be8297e0c8a2a7f055d96ff78008b8d3220d4078f60695459687fe269c,2256.0,405.0,425.0,74,66
9ad264a8d561e93228b0dbf207d08774e89a45f8b6cb4b1e87d3e5ea3dad130e,2044.0,6.4,1139.0,45,0
9ad62c085a1ba139b35a8c966dd2ad6015c254e5139537a17e9110b29a16e282,1673.0,38.6,254.0,29,0
9ae2e3758b3ddd3cf671b22cd223679ebcbd8936477bc85cf6c3347cede45fff,1668.0,13.8,1253.0,119,0
9aecd04f219c4af1ffc905dca913bedd80c855b2883db2c5808b29e75b520db5,1032.0,237.0,437.0,57,35
9b09578f9cc5d61f3afea6439e8c45244d1f70f5f6dcde4be4b7b9af93ffe503,3269.0,284.6,712.0,99,21
9b0e9189cf30cc3c973dbc26eb583904d44589dcadd616ddc87b9fa96dcf2da5,1712.0,246.8,1332.0,134,38
9b1b6bfe473d8545e798391c0fc75d0b250a7fe460d96e67f09b5fe10668cd36,1351.0,263.8,265.0,48,47
9b24f1ffd976fb1caac79ffa1fd946d11586318d99aa8a2af0c487d447f2b704,1803.0,45.0,1055.0,112,0
9b3449f2042bc2dbdd856f773617078615f865338b9988e7c62c45984a2bc294,1270.0,1.0,1010.0,97,0
9b3d46b50be219b470e809a7cf2fc489cc49b69026e001b7d83267e3227375ed,1620.0,288.0,350.0,63,53
9b3fbe8aeda951ad2d25f5cb7c4132a40066aba107237ee5aabc5d4921da935f,1858.0,310.0,720.0,95,48
9b44e80d08fc7e569230c8414e7954c1f8f9b5db632c7264af661274cc941e7a,1501.0,20.2,35.0,6,0
9b46970f747eec9156db57277e54b6501557587f90e93e540768c539751abcbd,1355.0,219.8,974.0,122,33
9b48b63e4789b6174901968f17e160c73d04cbff13b4c14e6092b80ef24c5d28,1158.0,148.2,864.0,100,21
9b4e6bdf40aae932118b922b11846b1945fd7d8f1cd601352606cb1cda3ab2d7,2031.0,20.4,489.0,40,0
9b675d02d364be9c0201ec2a7846c25f7549e48aa3ffc84d948217e217f3c3b0,1847.0,190.4,834.0,98,24
9b67723144b1e10bb22dec9c425c0bd0e832f59da2bf89dfe6de260d86b67d76,1253.0,114.8,775.0,83,18
9b6e3ecb47ebab83249a0fee88fd09f4dcdbc9788d489d553f1c3f5ade20324b,687.0,103.2,231.0,36,19
9b741a5748df30e21bac8ef972c38b6db85fc8ba500062dbfb6dfde86c0b33d5,1228.0,166.6,477.0,73,28
9b7511c9fa115dd71a6d4035f46f896e483271892e5087c4aedfec53663654b9,1826.0,545.0,921.0,133,95
9b93508910249884bd701af6553b4e1a873fdefdf9b59bcc4eb61b93bb99142b,1362.0,12.0,175.0,17,0
9b94ecb2fe0b499aab0f1527dc048c735bfebeb20001f3ddfbd72c51983cc498,598.0,17.8,220.0,23,0
9b972d571a063861a5efb7250a07ecd3e1c125840d9e582c5f2019754ce06893,1590.0,360.0,425.0,79,15
9b97cd62757c892971b0636dad06430215c61778cdc8d0a6123a347ac246eb3a,1431.0,279.0,695.0,93,18
9ba5bb72e26f96bc7ace9403510375dea89b5db467edb26a80bda35ae29061f6,840.0,260.4,273.0,46,43
9ba62aade2a4886c3f5a6303167a06ea94f924984fbb9bb5ee8f7a145ec7485a,936.0,422.4,540.0,96,72
9ba6a28df9fb4efebfa22e74eb1ad89d43cac06fe1a0f66b009065d141436c1e,1524.0,276.6,824.0,97,40
9bb43304f6669ab8c8a9f66e61ab556b5275dd769c66564d2b1159d08f9b2dea,1635.0,498.0,625.0,106,59
9bb788557c64fe8081670c506ce684fb7ab3f0308c6c6da49072b4c545d9bd7f,2245.0,164.8,385.0,54,30
9bec46e326dc918f32fa7f17e3cce79d1699b45fb83a1c3b7909bf89e0ce8cb5,1172.0,61.4,75.0,11,5
9bf96c75c76d54ec9c3edbef254c9affc7f37c748c98c02484b79d78adf6cec3,2172.0,248.4,342.0,50,34
9bf971b13ce3bd365d9140fa9deda1683f8d07ce1cb2f48717d55b54217a6d7b,1045.0,335.8,571.0,75,52
9c16e493467309469a1844aa7dba5436beca41190d9f38d34ac0e418a614ebcd,1980.0,279.0,650.0,81,45
9c19059ba0c61084396f78ed3e44e028149880144980b467f2af37968fc53e07,1634.0,168.8,1085.0,124,20
9c3e90d6002bbe2a107ed01dd33c368a7f8133bd37d8bac78af8fd0be6a11cd1,1757.0,189.8,1276.0,125,0
9c47316439a29e0defb22e350f9684237e5142a6bdf8f9ed46388e043bc0ddab,1173.0,307.2,711.0,92,24
9c5e8f1674a797375e6fd2169ffbaba5e37237a26cdef91c38e723f6e9065c33,1115.0,198.8,200.0,34,30
9c6ceaf3b57c8517a8ad8cf7fd5c8ab624a7345be699e7a1ab349a84505bafc2,1589.0,371.0,1155.0,150,60
9c843cfc5ebf953b9837a8d3353ada4ddc1ff0d967311a76efa7c8d7359a52ac,860.0,75.8,95.0,16,10
9c92eca669b9049767064e823cc27be5438eaac820efb284c1243404c50e93b2,998.0,446.6,451.0,83,80
9c943fd6250be1be19bee0b14c82f641e386733cddbaab9d3e4e03a561b7927d,1641.0,10.2,720.0,87,0
9ca11c40fca901cf26d81ec0e9a8e09c2a89759b417cd3cb070aff4a47107f62,2196.0,140.4,1237.0,136,23
9caeecf9a3a8f5bd63c1e9568e647dcdadc76e3bb4b61bbb208eeb4fb77082c2,1468.0,11.2,623.0,71,0
9cbcfcccd84f4976602020175f36aff2797d02e7330da998d6edc1c4d02f0149,1686.0,189.6,1026.0,111,0
9cdad3c16ab33d0b4b176005b42c7c00c993a68b620509c1acc5f4ace2dc6cc7,1725.0,343.8,974.0,124,54
9ce44375a6e5474fd9c0920d3299404909c41f58ce943b48fa97acafd4e20e61,3352.0,165.4,328.0,44,28
9ce930b22ae3db0c35281faaf27e79ac73e671ecc6c8797131444c37cacc0bc6,2907.0,39.0,2448.0,202,0
9cf7940640099d4c9e97d1b3931632123938e51303ceed7f4365003428d9aadd,1337.0,384.8,1092.0,70,26
9d1c8b0a62653c1cd576527edaea4e151e1d4e17dbdcea91f6ad30c28a4c6ed7,991.0,304.6,480.0,81,53
9d1f68add4aabf5e03fe0c83308b167afb0ef120fb49801195df8c27b30ab093,1649.0,26.0,40.0,7,0
9d2dc1385de0f881c66d5e4d1ac1dc2aa1431757b522b550205011351bb428b8,980.0,27.8,40.0,7,0
9d2ed8a7ea0179c7d3e1baa4a0e24fec6bc1ed12a0b6b0a291767aa11e590877,1849.0,430.0,446.0,78,51
9d2f2e473c48f36100c70e4feb4f44619b89f3b01a521664bdc48742ea099002,1416.0,106.8,120.0,15,12
9d39dccd5f1bf9a966e98a8a56e5c93b1bbaa3fdcf8831c8fe0aa38404825bf9,832.0,233.2,427.0,61,13
9d417b5c91bf3fbfe341d382619ef1a971f2e9dac81f0698d67c3077fbc718be,2120.0,850.4,986.0,177,153
9d4da05f69361cf64b5fac3f69750874c9f080fdfb0067ac53e6dd73a301f4c4,2894.0,507.2,736.0,122,88
9d54ce8e3e409e9d509fc3dd015c8c9709f745ded8972f030909a2b7f7505bda,1154.0,512.6,523.0,94,85
9d682664249023c28f82673359dcfdafc29e02f6ced718f7c204ae77ba668764,1938.0,442.8,896.0,140,44
9d69cbc09e29b99e701f555f71fa3c3cc49296a1ffc61f7f9e4d16f11fc41cd4,2513.0,13.4,396.0,38,0
9d871c7c2dcb537f214748f6aa8c3b88bc6526c987eae9fb51abdb7cc23b68c9,1282.0,349.0,570.0,76,59
9da5c4cccdebd046625f3fdbe23673a72cc1570bfb553be48cfa1e91ed172a33,3241.0,86.8,427.0,37,15
9da90f3de4906cac517c2dbaa649e4e4fb35a9ffd022ca0f513fc8c3cffc4db4,1877.0,476.0,1176.0,94,49
9dbbddf26e349d8f071e56a0e33de917062c26f9bf616274513b00ce72146269,1452.0,191.4,285.0,38,26
9dbd14b6108655db4259258b5df66cfa64266e522baeaf28fe98fe351724a6a9,743.0,10.4,528.0,64,0
9dec9c17bf793de44ae4498fe861aabc58a02b0cfb52bda508f4c7608afcaa5f,1613.0,344.0,1208.0,134,57
9df5b279a3f887b0d26d664658b6799c7704e9b6e5f6d62ec7f47cef86d1ef05,1634.0,15.8,528.0,53,0
9dffd9de6ee88a34292c2f00253c17e0df2110d9278872888fcfa2404e3bfa7a,3362.0,242.0,799.0,98,36
9e00cf1024f8af3b67e760c2ef433780a30b121caa4839a624d992f6ccc82d18,1844.0,378.8,563.0,91,37
9e0340c6ee582d79864122125520f97dfaec3d1ca34a7fadc0fda542ead74f76,1334.0,100.4,915.0,96,10
9e0cf555488f1d046ff919bba8359be068d94a960cc428111ea78ad85a0039e2,2752.0,308.8,736.0,101,49
