start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
29,248,08:00 - 10:00,30,"[154.0, 1002.0, 145.0, 119.0, 79.0, 594.0, 683.0, 110.0, 195.0, 115.0, 198.0, 120.0, 60.0, 135.0, 186.0, 106.0, 110.0, 125.0, 120.0, 455.0, 195.0, 95.0, 165.0, 84.0, 235.0, 279.0, 705.0, 275.0, 150.0, 181.0]",13.412,3.662,"['075f3913e4deda103e6460be64b816d492583637482c994225a9ebbcf7bc78ba_1', '0b36d339accd5809e1c317e9f7420df4b9cbca4c0e3fd1d68130897a3b30e49d_1', '45ac2a5ea893ab5386918a641f87ef31595bb2a36579f1ea4a8205eabbc56842_1', '4b430790cac1ddcae3a58415252f5a7841f57ebd87a46b4ce696fe652cd0fe41_3', '8d59744b9ec41474647aaf697fc8e6d9a26ced345a24308ab77338fd6a01854c_1', 'ab99dcf6f1c761f63d773194be36e203cee0a1ccc457dca8e6290b500668c983_1', 'bdcbb5c2960cd17192f1889729e0cefd950ab96dc46a7abdb545fa9626195772_3', '99e168698defe6a505f371a16938d3f94476c7333c8d9e4e6378d98f0c384402_1', 'c06fd9712b38335abd177163e4fd69438cb9d377e33f4613eb49028cd46031a2_1', 'd36e9b493677c03df2bdd7420cde5684367ded6bdd9c2affa608bceb42d5a46b_1', 'e82aa999ff292d6c5b7ed0b69d87afea3b66f65f98c7c9ce557a611d1e601068_3', '07e2ae35fe89adab7e99c68ebc2cc8360beaf165fa576c707ab532794068e4dc_1', '096cee41f744d8ff4081ea60a9936ce0c407a65aa5f445db2127a37d5faf74eb_1', '909d840dec8228227680de9d52fb47ab754ca31a13ea841afe742595a09ca5f6_1', 'd026949a6d4ed1671caa590541083916580fdad59ca17f10bba54cf9f26ae24d_1', '8c09d3de72b32341507dbdcada19a78e11aabcd12fbc008ef2cbaf751b2a1cba_1', 'ceb8a6f33ede53d93cc0136d124c239e59d54df3759da97f822622453ebd17b1_3', '4125ac00ed200cfde1d4fe350fecc72fc993929dd7aeb9210fff031658d29a75_1', '433cc67b8b79ebb8be51088bd9cf5370dd75e33455e6de60350a0aa33c20de42_1', 'ada61552e0725a142e0e8a022780258479e7e3f96f4a616f82183ffb8ca979fd_1', 'da521729cce3a80943f426e2627d6dc3d764a0a414384acc4d11081ac95724a4_1', 'f482e52fd83e58d5b511a5550253a4929913d41157a14d722ebbb9b89c1fcdc6_1', '4c5c05be5c387f7f099c8cc697994ef6f6cf25d52b05a6173e83f0d0cafc8c45_1', '67d9575d404f3eeff69c5dc2acf7a39d07789a9f7d253d3e6ceffd8596c8899d_1', '96c429facdfb85c060b74963041ad7dddd4cff02cb4c6a0477336c9ddefbaa03_1', 'ab125a93ecfced12f76b31fc8676fb9dab62003f6d23096d44c19e2308d3f0e7_1', '6e7ea816e87e37f3a5e0d9b75fbbdd2961a25c613b8a5eced174a3b283d67dd3_1', 'a8e94c07650615aa5d8c8f7386f857d942a55be9e19122cdaf4148c00bd2ab7c_3', 'b1703ebb6476ab4e0d38eae9545b00197bc51a69dca3c4bcc19c85fd86801a6d_1', 'c60246cb4881c01f71bc5c9a235296361ef7a441882bd85feaa406063dfdaebf_1']"
29,248,10:00 - 12:00,12,"[116.0, 303.0, 100.0, 613.0, 162.0, 265.0, 1673.0, 842.0, 295.0, 35.0, 140.0, 55.0]",56.567,7.521,"['47618d3f7bdfb3871d95040990bfaef6d7d223a592e8aa1c70a7385668887595_1', 'ba9200bbb7b7cd2d7314d9b55dbd50258525fe929bf382a6491557a7d72583c2_1', '82d61d08584fd3efde3289b90adf0d7d8d52e6f9e56398501e3fbd5bd6e07feb_1', '0bc028d2ccd6e9badce89f11d6362dcb294e06ea22c687264c48f7b64b575a43_3', '358ee2957e8075c607b6f4dc0dc5410ba56c106bff6f283a724cb0b6b528ad62_1', 'ae235964bfe93fe173c6a8138a0e7dc8439ccc5f8e3b38dd181bb3eac6ea506d_1', '076bb4c21604ea0bb3031482444841836ee398c76632c017c388f0e9f52e61a5_1', '21effe5c40976c5668cc5b9b0f6a238eb3af6ec929ef725189600e85978fa3c0_1', '61523673a01e9beb1121811bf7d91664a0a2ba47e301ab51926d1a52daf61efa_1', '6025e493e99739cd6e2eafccd88e02cd873a35d4da878034e2fd2a8740defd9a_1', 'b36aa8e4956d8bbe289c649aededdf92c3c6531e7ffbac99441cda57b174e492_1', 'fb878d396314e50f9a5454a4959386519dd00c97c638f4293d9fa00db542058c_1']"
29,248,12:00 - 14:00,13,"[111.0, 167.0, 243.0, 155.0, 140.0, 530.0, 118.0, 180.0, 952.0, 569.0, 148.0, 90.0, 338.0]",16.408,4.051,"['743df8816622b5a842da2c2283f893e5612238a3f5162a38f16f19e4b994f14c_1', 'a83af667889b6030b8cb4fbc714fc6009f76abfe3894df43f29fcbabbf7d71e4_1', '5794a4643170d5bf79e6e33ac1bd64d304228ccafad672188674f20322793aa5_3', '5fe035fac9956857ed7ee297c5222074fbde2f712d38fe1853965352cb9f6de2_1', '82ab09d14695cf601e1d269a619748d526a7f2a38bf3ac283e73d5211bb12568_1', '3d321d3037225c4e1c793580cfe5992e284b4ba3d5ee4663e72b3323aa1ec637_1', '6a6df5e198fec3937bf5e147499f5e36ea05405adce4aba92c59975540147231_1', '7894590f5d085f9cd6b52994a13acc3a0eb7ec1d6bc99986539a0ffd3a282ef4_1', '9cebf58c246090c8d10d288ecbbfe50ead7c92cd5a2dc203f534641a08c41970_1', '9ea12915f5d2e126152a22a81502cf9709b6b3cf6abbf3630edb15ac6e8395ff_3', 'fb6939374f68a4c1c55aef63b4c12b24209284b520d09ad6c6b8b8a1a8ba06c6_3', 'aa27292018ae1846ec66efea2d9f2335d31e1fa809c59504921c54073aedd2e1_3', 'fdde0cae2af63be914420cc71a261b5d0edc2e77bef25564ae0d53d672b76f7a_1']"
29,248,14:00 - 16:00,22,"[50.0, 274.0, 243.0, 350.0, 697.0, 261.0, 1201.0, 396.0, 145.0, 185.0, 547.0, 89.0, 245.0, 370.0, 162.0, 215.0, 437.0, 356.0, 114.0, 289.0, 195.0, 260.0]",16.222,4.028,"['1d2399a70fc55475331b5023b3e73133519379e7ed30f3c413cb78367be89780_1', '35765fa4dc98f879d46f6837f5b0e9e2e9839c89a92be504e71557dead96767c_3', '55b6b031b2d97b35fd4a6dcbcf5db5e87763c417dbdea7d727f640175d1d0a17_1', '8e7272b7fe466387a47ed52d57c453ed60d1e2ab5ee3e3569ebe65b00fd83adf_1', 'de09eaf2ffd910e834eeb980d2b81eaf14419a3c8a33f5f6cab4c1db2bc9d4c4_3', 'e038e52a15cf2e4811324c5125f990dfcdf67646524f8bbd0c2459fc12abf67d_3', '2dfde30cacf5040c2e379928d768453b6fa3e4a188f83bfd822f540dc24aa978_1', '543fbe2093c0edbd682fe66474ff9724247365dfc1339b952a4567afc6a57ded_1', '71bc3332b7a8f1641ef126f5343fd235149cbcf077f8c6c5795c60ec3a8c2aae_1', '973f4c12b07d59f20c3a7dbfbf93d3e03897fd4528f0d3f0013b55201c62fda7_1', '03c48c560d1f99a0a1cc7b61e145a616b287be4b47abf9a917150debeae0b96c_3', 'afb5a6842186f31a87b394dee6f55e0dee29f204b0c4cc72f0b8815df6b1d34b_1', 'faef8bb816caeb659049f62d01b33347db9e085cd54594d2a76edee74cc13be7_1', '38e79a31bcbb608d7bc0cbadcc854f93b13be68a5dd6681b64a4603fc078b59d_1', '585592f728814881b762b802617c913b16a61fcfdcfb411d08ce57e650b2e47e_1', '85c0cd5b72642e62eb715b4c59bc56f81013b36f9b84f67d8150e82fdcd4e2f3_3', '91df8bf1e2e385af3fe7db67a03e9ba055bab3b4b2732184104bb1bfde37fbc1_3', 'db27c1f29cbb691640331fef23bff4b743763460e445d4fcf28a0ec886b8eeb5_1', '29075be0ad92adcd3d61428e9f78fa189468ea334441b170b520d6855228bd9c_1', '4ada3b737211c4857b87e42c749c2d82ac5f7b92028f9186ccfd282aff788507_3', 'b8893d04707c3efcafea151ff42f1992d39a61d7190a784e5215d57480187dd5_1', '5e37eacdf7df627bbd6d6996564dd97b7c798180140b15add4ece8248973790c_1']"
29,248,16:00 - 18:00,18,"[150.0, 313.0, 218.0, 125.0, 95.0, 135.0, 259.0, 417.0, 195.0, 55.0, 180.0, 264.0, 363.0, 164.0, 130.0, 151.0, 415.0, 277.0]",3.005,1.733,"['5bb73c7a5ce20deca75adb02117edfe849a68c367edad7e59747e2adda3d11d2_1', 'dda1f5fc4c080181c721d9cc7ea6ff5b1f36c6efc2246628fda0fc3acf261f8b_1', 'fe4ea8f63dc27ee25e6877270efe6caed62bf289cf762bffe18122fe03aba867_1', '070433b0cc2c3b67e71583c9c9aa0da367d83a3672342b44acfa9de4f946ae26_1', '1f1789dbfcef7865fe322f7d27110a8926f1bba088aa17643c6150e8fe8e51b7_1', '2f3c7c570c32ba67132b273efbc0aeb9427401b4c90f2242e006955a49f53709_1', '0aebb9b077d009df8e52aa20cf13b7a1f61782bb199671871a2fa78c5931a348_3', '65804d2f3bf2a8f5772f51d3514242146cb5d4b2f63facf66a031d3da262d267_1', '9cd7cb75a1380ee16483d5d42f36437b6697c74f81df33ef3e801b4659eebf2b_1', 'a4e79b0a9de11d1da2ad28a03846a9013ee50f2539137ac457f9572a6ba0e546_1', 'f7a4b68a3b108c89ce9676111e75334442de94e49d4f7168183bd78b3356861d_3', '1889779689d988f4bba3c6f805a65f64db8ddd192f7e9bc4615e7ed57e977d27_3', 'a3fc09ba73df914f9ae83c53dc64c89eaae8df1639fb4ebe6505dfdef8cb85f6_1', 'b91bb025d26f122b696df5df29478d94432c465d90f8934bdd99aee4c66dbd12_1', '0fd6e25145b171295cb0edc49318a87b6b92d6e551eab14faeab4e0f5197b4a8_1', '3eae18083c043fe122a8d9b36a9a5d6f439443e14469f7e5d33edffd081cc4a5_1', '66a3330d3cb33716c97f6262fa62c5db8a4586506502c7d5fa1cf75323a21dfb_1', '8a6dea68e29de52aa656e2ab9af253ce27199ba632c6088b5caa7960bde25545_1']"
29,248,18:00 - 20:00,19,"[104.0, 215.0, 275.0, 494.0, 179.0, 137.0, 125.0, 145.0, 85.0, 190.0, 175.0, 224.0, 168.0, 136.0, 247.0, 100.0, 136.0, 80.0, 125.0]",2.33,1.527,"['1b5ea02ff9a6b6dc097a3b76e6b7d79c04a59b3ad3b979892ce7b240897d1592_1', '8e72bcb96bec29f0b28aea931ffce4bd2be24a7b7e8ba2a72d370773fe804a6c_1', 'd0eef486d0e0fbee2bed1f8674e9ae32af01ef7cf000d4d15f88aba97f1685c9_1', '52b3d12b409d22336870771fd581179d3314cd9865d4bc5f8fcf889545476041_1', 'c4fb7129e1e8cd05024344129fc6a2bbea21dc3b3f204d1cd98c5bfd795aecb5_1', '66c05ed6d0cae369a8a450f44eec364087c8323c99418e0e8a99d31ed2c44dbc_1', '8ec09e2a642a627bd1727076e63652c9c0b066f5781a6388a725f0f99d382373_1', 'c0a4ff5d6644bbd50a61863830b0bebb2abed4af9a1ba1ed1cfe74841bd82bf7_1', 'f69bcf2d72a4810c9d5e5aaca325d3e1b26afa339bc5ee9d498e8c3a168c43b5_1', '2fa40f8faa6b3bc95648a171d826a51c7f1833ef64654b56992532b58a3925d2_1', '75e50b00903e3d8c8d37a49bd73676e55fe1678261237223b349699cdd5f1df6_1', '79bb579a85cbc3fbd970a61a9bdade9c543f99f5763a758300600c2da7d435dc_1', '7f0b0dba268158eae4217652484ce0e4902ab4b777f095714fcf71e6dfc7664d_1', 'b191501376434350fd13a59fc3f8836745b21775a9d0610f68dd8e3cc1a967b9_1', 'ba7bf5fd137a1c9e608ab337915a12d4c7c07f1478c4ec554e189764e0d4ed05_1', '04b1ec9010c59cec4a2bdd4a799355636440d5bd16ec30328360381a3c0ff9b9_1', '4e0fb95db5c75692c99f00d29a1a065f47163731f64241dcec4aa42e37f46346_1', '6aabd72ac6d9358fb97861913e660d2ad85ab7a50a13e551be287108e9ab2758_1', 'e525c1c2a2a911451f735972b2cffee385e460a375544d106e9d3de9a5662a05_1']"
29,248,20:00 - 22:00,9,"[80.0, 377.0, 140.0, 270.0, 195.0, 453.0, 510.0, 468.0, 141.0]",6.555,2.56,"['305f6efa670162269989df6570eb708db2e6231098516023dce639b44f3828ce_1', '9028b358a56c026e2bd4bb2f9f07a5075c575a7f779c2b359c0fc62bf98972f0_1', 'e02e2e45d1c34909801ed30cc58e5438aae4d16dfa670883be391b1579cd5149_1', '40e5ad76747f6295c134f8151fac60df1c7d88d2c4289fbed5df9b3512fa5e59_1', '7c261f236d3cb72de69176bced44ca64db5e27cbe92bfe909605ff8d0ab564bf_1', '1f07d17db54e8362c174038e02c3aaffefdc1d4c0d30a1975731da9b3b44ca2b_1', '145c64680ba8f3aa332472a82d626d711dab8e5325250d3933371df079a625dd_1', '76418709eaa103eaa0fb789bdcd1f8581123312eaf96abd4a4dc11e700236b6a_1', 'a7a2acc313c426e1605bd2e4a1f3f97f6615a442d3fd47dd4d21f7f09a061813_1']"
29,248,22:00 - 24:00,7,"[117.0, 322.0, 218.0, 95.0, 15.0, 60.0, 334.0]",3.839,1.959,"['b08fda34e8378664e12c105b70467ce93299adedcbe9bdb9b1714535451095c7_1', 'aaefeda153804ff48846c2aaffcddbe98e5138afa13cba6402cba582f984e0a4_1', 'f88435c50be994750ac030208e0c36c6ee65245a3dff95a773b8a02a4a2080b0_1', 'ca6364d2a57ba136661eeba6f20c31a5bfda94b890d390cb653f7b3333c21935_1', '0ba73a0873268d62ffc3b95f7582d984395b82888b568c1549320aa904d3c802_1', '7a0b137480f8334cdd0d16e293748bb009401ef6f268233e43fdd0161ae138ca_3', 'cb4b3c0ec95a047de01a2ae3b4728fc36debf544e7b8568e3df2f7d21d296174_1']"
29,249,08:00 - 10:00,2,"[640.0, 677.0]",0.095,0.308,"['851f61d1a34e93e0eb97522f971c0eafa399ca4cef07bb99445acaab5aa37deb_3', 'fd735f895ec3a8c288cb6b2d89f53113704148a5ba0447a23eb637b5de4f1599_3']"
29,249,10:00 - 12:00,3,"[672.0, 1186.0, 690.0]",15.757,3.97,"['0da59854325a496792ec1fece138dc96aff11fe7b2da7424cb22fadd1a88a6b7_3', 'e78aee9b2a5648dc33a2b733371b354d5fa1dd9d93b38cafa95181cfd20e3c01_3', '15cd954440c1d353529ec1220003707568dbc7235f647dc8700657f5b99c2118_3']"
29,254,06:00 - 08:00,2,"[847.0, 1076.0]",3.642,1.908,"['a7735eed904879e4c00cbc492add7130e5b257ec1d71f33c781525c402dd4d44_3', 'a37940e02c8b758e4fe0275eaa30ca0639850c060b1a00b5f9b6dadb422a19dc_3']"
29,255,08:00 - 10:00,2,"[680.0, 515.0]",1.891,1.375,"['6ac81a7da1f1dd56cc9f272a18374ea9f6adae23833d4dcd623798794e21d0ca_3', '74bd8ce20fb38542ce9dbcf56ae5b7be71270c10a74df255920bc6b506381eae_3']"
29,255,10:00 - 12:00,2,"[802.0, 425.0]",9.87,3.142,"['2e9c8db4ee55aed3bf27f36c92ee93da0dd81d3d9660ce23fa2701fc2b947e67_3', '629abdd451ef23a82270d39c88b6cfdb98ac1951a5b31ef1a8fa19ac1f460436_3']"
29,255,12:00 - 14:00,3,"[485.0, 687.0, 800.0]",4.716,2.172,"['2778c9a960ef64acf0cba190ca96bc2a3362b7e90880812915ee672e44b64a6a_3', '64d60922a5c053eba440e64276bc5997f30676e1b6f50296a7522fcc257acaa3_3', 'f105f183445eb25e0ed0d299acfc131e12f85ca48a49af5f567e1bed5847e4ba_3']"
29,255,14:00 - 16:00,2,"[567.0, 1525.0]",63.734,7.983,"['7136060bc0458ea9f47f0c340e113e6066a5b228e6b4fc1a14a3a9dd0510f8d5_3', '8ea98b12275d9b081bfef236b86f3209aab3d892309ae2550baa3d6ef0a48593_3']"
29,255,18:00 - 20:00,2,"[475.0, 582.0]",0.795,0.892,"['9fe559e831706d72576ce0067baf7de0a83ef784c0a3b50d8c4b18cf3007ef44_3', '812a880645fba33583d537da1450cd5fd01a657e5393b69eca1eb22dac6354dd_3']"
29,258,16:00 - 18:00,2,"[1308.0, 1228.0]",0.444,0.667,"['312f1eb882d332b0f2dea4c0a79cb4c5644ec101086d9c473dd6360ea7a07912_3', '8b6de247ab5f427638c74ab4be0e60d0ce0459afe2954cb52e549da3cf6a8fd6_3']"
29,258,22:00 - 24:00,2,"[912.0, 770.0]",1.4,1.183,"['a35ab4c8318b7a6323a0a8e96f8f318b7f8c7ba2e2ee7578b143c50328d7df04_3', 'f67ebc90ed61e3365a4e50b648c207feb58e8c9882253d04c5461fcc5a3185d6_3']"
29,261,18:00 - 20:00,3,"[895.0, 909.0, 870.0]",0.072,0.269,"['ac7e44ace2c78f6e43d24a6309d773a7c69bf15cd148b042a4c9ab9ce5a5a198_3', 'c0ae416c293f0b5571e228e40a105e6466cd9f07a0e191c181f38afffe02dac6_3', '8a6d7d28f36f482880f5dc8c9b57f994c9981e35705532b5392349b48e4569ab_3']"
29,262,06:00 - 08:00,2,"[650.0, 800.0]",1.562,1.25,"['76699b5671bc4b562883a6350b5f8e19d69b4ed6502d3b64ad8ac780dd989bc3_3', 'a0a1ccfcffde05ad9771fc31df12f61fdd45c8618bb2ff46f918417781d57447_3']"
29,262,12:00 - 14:00,2,"[811.0, 565.0]",4.202,2.05,"['6d343b7ed866093eea1f66866cea59887b07a5e56899a1bf68415c09a6351d9c_3', 'dfb9bf938448592c45e5ddcc98e93d6f0e3c9f41eccf95a6bde1ad45289d8cfb_3']"
29,266,14:00 - 16:00,2,"[414.0, 822.0]",11.56,3.4,"['ffa371037a575a2f4bd5d51eee43bffa35d592a9c3653f199ff7236123302ded_3', '99d1a7a64f1ad041b3af4d5c8d0695a45d67db6f0f646e3522169b4ca733fd40_3']"
29,269,18:00 - 20:00,2,"[770.0, 1326.0]",21.468,4.633,"['899c115422b080d57e836dfb8d5ba0f0d092ace10b05e967a4d821c135a45d8e_3', '61600a33ede052cec64499a1e40e487210516e9d9d9000807b3adf4a9da10700_3']"
29,273,08:00 - 10:00,3,"[700.0, 506.0, 1278.0]",29.867,5.465,"['433cc67b8b79ebb8be51088bd9cf5370dd75e33455e6de60350a0aa33c20de42_3', '6113b89d46aadb84a9f3e124addb3f09e076112dc52f7b4b86aa4f59b77d6cef_3', 'fbe9ebd5f44da3bbe55c3263de08111ca8d272ae8a10ad6beb903253166439b5_3']"
29,274,04:00 - 06:00,2,"[460.0, 783.0]",7.245,2.692,"['52db1cfca3c5f324decd9af33c10977fd3ff7d963a43f001a13cad39569b39c8_3', '4be196cb6693959683507c46a5651038c8c56ca15300e54e01261608ee3826f8_3']"
29,274,06:00 - 08:00,2,"[1433.0, 636.0]",44.112,6.642,"['a05ca6d1694f1005cd1648366a4c46daa5df94477b0d259f44f36477aa61e427_3', '95f4e98333842a67f3c1e114eb8275a4e0e820a28113d98028ddffe3e3964382_3']"
29,274,10:00 - 12:00,2,"[918.0, 578.0]",8.028,2.833,"['6b3d50dea831ce0a5e3b048f7b2cda53ef8fc6b9b1946d430c4d11a796f588fa_3', '3fabb25cf9b4b57f2504def1ecbc1c5e1f19e8bbc0be6bdc352ebceb0c7b4b22_3']"
29,274,20:00 - 22:00,2,"[465.0, 1215.0]",39.062,6.25,"['aaed8d12e7d8865818c5f5f08582f6ff740bc8790ee072a8b9ea7e95c8152646_3', '019728709771ae97e788df02036ee4d1d3833858caa9c1975629f3f0ceb7848d_3']"
29,275,12:00 - 14:00,2,"[980.0, 1881.0]",56.375,7.508,"['7a5abf8eedfebf87b2d77b9c1e0af838330b8ea58328a6c8fd973c69d5492567_3', '150a0ca514d3d15f007a06dde0d87b64fe1d1183ad839138388880b058c3b121_3']"
29,276,08:00 - 10:00,2,"[814.0, 823.0]",0.006,0.075,"['eed33599f9b84778b0e9e39752deebe549ff79c86d994522b754cf4957edaced_3', '31590339921ce98cdceb7b6aa55259a0c29f344922b2f8f519e2b14cabf88e05_3']"
29,279,04:00 - 06:00,2,"[665.0, 340.0]",7.335,2.708,"['0019439fdf7953864a5178a53c760d50a1575b5ddefe161579aea396012eb56f_3', 'e8f00b7d678212fc4bdf7794cdd58f040ad02c5262df0f85ec18ae37bca8c52b_3']"
29,279,06:00 - 08:00,4,"[694.0, 726.0, 415.0, 640.0]",4.106,2.026,"['5398ba7232c8635dfd752d22e30800e29b772174fd416b67696bf62ed60cdbd3_3', 'db91e27c7389f0c13d5c6c22955bf196f544e933f1079a9b81ecb0a9da1b83a5_3', 'fe6dc7d4e9a7c5a0192122f1ca3236a364bcf9c0d35282f85692718b2409e8f2_3', '3514411112a0ce82b8211eb743fb38d95d761cb272812397e6e917119c66c5c9_3']"
29,279,08:00 - 10:00,4,"[500.0, 868.0, 1091.0, 365.0]",23.138,4.81,"['753b7259913daa0aa4bd12333e4710de18ff41ef1034e6836271d4b96c2a6ebe_3', 'e96917352cb4eb092721b9922c18d82ae8ecddef84497d4b34bc3938c9a3dceb_3', '02a84e055b69316ad50cd0667c3736043958c64c9c2e0432783eaa318596362a_3', 'caf315c8b9f8b3408393162a1c978f85095e204ac57e7be7c837d61e5b7c3fa0_3']"
29,279,10:00 - 12:00,5,"[1175.0, 370.0, 681.0, 623.0, 304.0]",26.308,5.129,"['4ea40b02133f45d590650ba0d8fac48e63600d8b60f88e5e227bcd151b81e845_3', '5852fb4b8b92ef867245516705e4d86023ea49decaaa479ed1d900c0373f3ad6_3', '9dabf659e9f059dc23a6715c0c7fa72eb301d5e1e1e4fc18c12ddb4297ad6a70_3', '6fbc707a72d44dfa44f2220cb876b218abbe530196a4c00e6fb7528dec47e3be_3', 'ed98ac07f6596e6cb9e29f1f56b43332a5becea90fad46222909cac278f4b530_3']"
29,279,14:00 - 16:00,2,"[361.0, 591.0]",3.674,1.917,"['2cb88ebd473338d1f7464f20417da3b03f5da17632f616ec21d7d973d1af5919_3', '60ab91ffbe10893c616ed8852918b333630675faca169b4de9703ea7449a1581_3']"
29,279,20:00 - 22:00,2,"[525.0, 366.0]",1.756,1.325,"['cc63d077652de362714f74f5dbeb4344a893835475de0e8803a1729c3724ef38_3', 'fd57316eb636cda705e217bba5ffebfca8dcf94737ef137678b6bcfb89d20106_3']"
29,281,10:00 - 12:00,2,"[1083.0, 885.0]",2.722,1.65,"['7f11125fab0f1c25e16bc1371aaa75b329a6f8e172658d26cfa0efda00f82a74_3', 'f20d6a01b51c1ffaaf56431b7007a016bb8fcc455997761c4cb0fb25ef38887f_3']"
29,285,10:00 - 12:00,2,"[970.0, 1023.0]",0.195,0.442,"['0c58cd031b71a38a1e2ee5c2d69cc27d2c8057148c0eae04735477831e35e9f4_3', 'baa20dab3c4e71d88de3272aba3d4d66b3f3b243682341ef73992e171cf51638_3']"
29,285,18:00 - 20:00,2,"[1277.0, 805.0]",15.471,3.933,"['a4f2e97246b555a6a80320a3bdbcda78fabaca4896f5e92969d35bc0359a1237_3', 'ed77ab79472c866a9539fd8a1647f171a4fce101c335105e4390dd2d599b0f0e_3']"
29,286,08:00 - 10:00,2,"[1784.0, 1102.0]",32.3,5.683,"['31896a63cced85c0d00c88d16f50b8df7e320963df52602bd590e3c419b3b44b_3', '93dee82b01093fccc84ee5c3772ce62f12cb3f1d5a5389d4ae2613a1b712fb7d_3']"
29,288,06:00 - 08:00,2,"[341.0, 225.0]",0.934,0.967,"['26d8b31d9d4c92d95ae477503756bb5fe3e200f7bf06582c2caf3e66e241914f_3', 'b2e0040e07be52018570408ee4aae1246fd39884fc101e1f78729f8047e94acb_3']"
29,288,08:00 - 10:00,4,"[657.0, 836.0, 721.0, 563.0]",2.738,1.655,"['21965dbe5ba3f36d5af332cf61bb1264ae4284275c943afaea972514da2c523c_3', '56e0600f86301a0b2053cccf05ba62d2c29a3203a8566562b828a2548edaf717_3', '48d4366cbfb0a602f07a0a0d39dcf546e83c1877d72989f7e97df909ad979262_3', '8f13fef66812abb41cde25cafe2a463bbc268a28ba8887f3b6bb1bedc6fc0fed_3']"
29,288,10:00 - 12:00,3,"[395.0, 416.0, 380.0]",0.061,0.246,"['bc0547624d94012b5f2ee6b4297382569886bc91a4c59c6e72f0a9428ae00674_3', 'fb8868e4f66a59d7bea43ec8075d33c25b77940bbf6d3e6d36e43ea9f78e47e7_3', 'b36aa8e4956d8bbe289c649aededdf92c3c6531e7ffbac99441cda57b174e492_3']"
29,288,14:00 - 16:00,2,"[477.0, 1045.0]",22.404,4.733,"['6ab31bcc72f7bc74915b1dce0a78fac8af8ce5268ac202a82bccf96374fc72b8_3', 'd5e149c9b41566a841aac94d53105b8a7a81d3cdf637e1b1e0b6550dad57f2dc_3']"
29,288,18:00 - 20:00,2,"[315.0, 340.0]",0.043,0.208,"['9963eb8712299a4291d5f6e25cade34016e58b23f47781be6e27e23481411688_3', 'fdc63e3121be8eb17779f54fe39a861cd275aead7d77ac02609525a6c2e26d28_3']"
29,288,22:00 - 24:00,2,"[180.0, 463.0]",5.562,2.358,"['c8f1c1ff978aff897aaff07c3f373cb5097adae06c3bcfb1dec548e6a34924f0_3', 'b62fb21b503ef6b31efaab0e830b1c138bc32362cc8ebc0df5368c504b16ce99_3']"
29,290,06:00 - 08:00,3,"[700.0, 530.0, 605.0]",1.344,1.159,"['be866a0dbb44cae956c74acdc8c7552c04f5beb974efc5d1bd3bba583d0deab7_3', 'c869eb92e5543cc02ec55457c9eef1c6444a484c2ff235e4ad70400c13033eed_3', '9683e424cfc944e03c396b65fb099824f37df92e3ea1f43d9e6ea2b121036564_3']"
29,291,06:00 - 08:00,2,"[220.0, 255.0]",0.085,0.292,"['3952db2e138bab91477f039cee795d12ab6ad6eb28e83fcbb914a8d70dd85454_3', 'b6ddcb3d6182ebebde4afc1f0022cc175ec4405a8370f1b329de1441c6a030c6_3']"
29,291,08:00 - 10:00,8,"[376.0, 357.0, 260.0, 1295.0, 630.0, 105.0, 925.0, 372.0]",37.59,6.131,"['e8a273ba1a167f46d048c41cfc76f52eda2a35c3f169e87a8d86a17df2d7c27b_3', '4d46a19b62846c7c9de8ef4e63e597098bc3dc7535009b56a3ad0ce7bd85a8e5_3', '7de63563f8ae773b8b8e2a6a9e0a1b8574e6db18d56701558d644c5211c31176_3', '82561b3fd0d620d87f532a9c6cda2d2e0340163742358e7008ded217fcf51090_3', '0e3a4fbae9b16bc6c4d6ecb2f65dadac9a8b1c5b6342576a24f1e1c4875a512e_3', 'a4a937675ee20186b5e0eb87fa81d1e8929510d8c341d6375b19a319afd936d4_3', 'c1ecbbb9f12e46499d9b2288d73af35961c6c141232fc615db1c56a05275acae_3', 'b1703ebb6476ab4e0d38eae9545b00197bc51a69dca3c4bcc19c85fd86801a6d_3']"
29,291,10:00 - 12:00,6,"[250.0, 40.0, 35.0, 675.0, 287.0, 220.0]",12.649,3.556,"['8ee7fd83a5bb282c8687c3c0ab76f9221b019e4aee6d56946183708aadd61042_3', 'c945b921d105c8598c7c14ff7ef34baf654a5c2c916ba01ced04252062a220f0_3', 'b887dc0fdfef3f66ad1004d7dc50f35993111e112b79f9cd86f0f5dd2fc68ae6_3', '93514ce4de2a336b8bcea5fe1b433d5e690fca2b983ee683303f2881f235ac32_1', '76b1ab007b9381ab87e8ad07c95b35383a0ced7fd355eaf34de555e46a89c7c2_3', '9b20cbb3beba9ad0143b03a7c96df14901abe5692aa9ebd02d0c4868d2652a7f_3']"
29,291,12:00 - 14:00,3,"[216.0, 320.0, 610.0]",7.721,2.779,"['e81728e6a6cf8bcea1671e6e8831351f9320ee838d4cba9d49842266af4e8218_3', '3a96af6d70a7eaaed6570eb10a2d599270dff494db1e0d00edb45250b71fab6d_3', 'a973b601469aa7ea0e4ef38d7b72cf6ad7c7cc983d250740df88c0421809c5d2_3']"
