start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
180,254,06:00 - 08:00,2,"[90.0, 70.0]",0.028,0.167,"['281e1d00857452422c0f7350925549c29841d81ace7bb4687bf37d04529a0a9c_1', 'cc8fb282496e96353006c797c2e8d32c969696fae080fd30d0a1d6dd7081e92a_1']"
180,391,18:00 - 20:00,2,"[125.0, 240.0]",0.918,0.958,"['6995197d34ae90618f053585c63670d0f43b9fc79a608982f5ec40fe758ef2a4_1', 'f3ebe68167bc093d781c90216a16c8e662d2d4449d285aad58c97cabc0761b0a_1']"
181,372,06:00 - 08:00,2,"[270.0, 235.0]",0.085,0.292,"['89666484a93652b9686a0bbd6d9c42cc3a7fd395b30dc553a8714f0a65c3cb1e_3', 'dbb5ba01ffbf033f246c0b47cc147648fc8a0ed1d38b2c95f556cbc3f01a1832_3']"
183,242,18:00 - 20:00,2,"[286.0, 365.0]",0.433,0.658,"['8b8aab530361ff8cf4e630f9ed76483f0cee55c825626948952c09fafa557dc8_1', 'd1f80752e2b55584c3a7350aeba7684f09fad122aa654d86f93ea249a27f1c3a_1']"
185,251,16:00 - 18:00,2,"[65.0, 722.0]",29.976,5.475,"['9776b70735059580ca9d988a55c7fc85afc8da975953685361b2029ea4b8105b_3', 'bebe99421252c7c0fbd530ba66c84ac8a3f38b4781277ff548dd6b9f78f92f1a_1']"
187,13,08:00 - 10:00,2,"[859.0, 696.0]",1.845,1.358,"['6c9244cd326f6bf610dc1c8d4093eac617506063e70c418b8b8aa84b67538247_3', 'c3cfdc42f37a4b413e41af21a50acd9ec08161df202a177b9503615b8a279db5_3']"
187,19,06:00 - 08:00,3,"[1107.0, 790.0, 928.0]",4.678,2.163,"['18ab40993b645dae3835d25232d01c4ecc0a253e115af7ed0485b9b9ce452042_3', '30ab8861e81bb198ac71cf48a36794023f7d512f246cf94d596fc8b4b8643a23_1', 'd45178b74ba5ae30e6b40df599feb0a44a3dde5d50d9038914ecbd1f91bac538_1']"
187,34,14:00 - 16:00,2,"[1850.0, 2408.0]",21.622,4.65,"['2f7d518e5a7cb9bcd223ebbaea2fd6dad837ad6daef5d5594f75b13a6c262ae5_1', 'd2edc68bb15a43aa36b35524c784f6d96226fe503e09dd3de57f2ea5f574e54e_3']"
187,42,14:00 - 16:00,2,"[89.0, 245.0]",1.69,1.3,"['afb5a6842186f31a87b394dee6f55e0dee29f204b0c4cc72f0b8815df6b1d34b_1', 'faef8bb816caeb659049f62d01b33347db9e085cd54594d2a76edee74cc13be7_1']"
187,42,16:00 - 18:00,3,"[95.0, 135.0, 854.0]",33.785,5.813,"['1f1789dbfcef7865fe322f7d27110a8926f1bba088aa17643c6150e8fe8e51b7_1', '2f3c7c570c32ba67132b273efbc0aeb9427401b4c90f2242e006955a49f53709_1', 'be2871d16a15f8a063a958421da0d3d195f69d2b56c36c839d97d8adac24c834_1']"
187,42,18:00 - 20:00,2,"[137.0, 125.0]",0.01,0.1,"['66c05ed6d0cae369a8a450f44eec364087c8323c99418e0e8a99d31ed2c44dbc_1', '8ec09e2a642a627bd1727076e63652c9c0b066f5781a6388a725f0f99d382373_1']"
187,98,08:00 - 10:00,3,"[715.0, 290.0, 965.0]",21.566,4.644,"['0e3a4fbae9b16bc6c4d6ecb2f65dadac9a8b1c5b6342576a24f1e1c4875a512e_3', 'a4a937675ee20186b5e0eb87fa81d1e8929510d8c341d6375b19a319afd936d4_3', 'c1ecbbb9f12e46499d9b2288d73af35961c6c141232fc615db1c56a05275acae_3']"
187,130,10:00 - 12:00,3,"[326.0, 435.0, 175.0]",3.157,1.777,"['1c756e231c8ce202d937c921762af6b7c8e9adea4af6c759e063381b811e49fc_3', '9dec9c17bf793de44ae4498fe861aabc58a02b0cfb52bda508f4c7608afcaa5f_3', 'd049f71d2444b7e15fdb70c4b27bb7656a740856c032a8c1e2bd6141ba18c7b5_3']"
187,134,16:00 - 18:00,2,"[1916.0, 1843.0]",0.37,0.608,"['19d62edee093196ed3b7688224f42930f9fa71e43a7c3f178703af580bcbac10_3', '5bf5b4f3e887d0773b82d6e6be2d5420175140dc9c8d52b733a3c27b9f905e3a_3']"
187,142,14:00 - 16:00,2,"[1914.0, 1330.0]",23.684,4.867,"['cb59d6ab1207617905b32b6fa769538c3ccc27317811ee8ea96c6ea530c36801_3', 'fcebaeace4e49159e7d6afe9666792c07791c6cbafb86364fb3cfa8fcc02eb50_3']"
187,157,16:00 - 18:00,2,"[1302.0, 1293.0]",0.006,0.075,"['a4f2e97246b555a6a80320a3bdbcda78fabaca4896f5e92969d35bc0359a1237_3', 'e90e0335f32bc2bb13d722141e1716b2e9d1f9806802503ad07a81ec00dbd6e7_3']"
187,181,06:00 - 08:00,2,"[1199.0, 740.0]",14.631,3.825,"['2874a3a7de080a6f14641c2778593ebd5550baba38deec6c6dda32c15a12fb86_3', '5fed7df3b6ffdf424b6146f60e6bc3ebe8bdd77357ee1698ba2be35ea4815a10_3']"
187,218,10:00 - 12:00,2,"[405.0, 917.0]",18.204,4.267,"['179785784e89180b18e477e3de2a72061e7237e6abee9b2ac95948cce603715a_3', '82e3a88b24efed3112bee35aa025cb2082854d9ae01ed70e2d0d1b9df243551d_1']"
187,219,14:00 - 16:00,2,"[1017.0, 594.0]",12.426,3.525,"['217c7d56e82d37138dfce8c7163dfcba590c4d56f2f876cc9f00d250f3495c95_3', '28d85ec0ce10d5c790c76006c813d8cb2043aa587c49e11bfa71af0d2b92d255_3']"
187,266,06:00 - 08:00,2,"[279.0, 145.0]",1.247,1.117,"['1a59f139573c34ada1613bc88e92adb291b7a441561c31758968459a83d89ab3_3', '46d8262f0a885a0f878e9771cb68e0b0ae67a8f0dfe990d431f83bc126081f02_1']"
187,266,12:00 - 14:00,2,"[503.0, 895.0]",10.671,3.267,"['a614e021fbc772e1924ce2d65e30adbe88ab9bf23d5c66198e11b883ae9238c4_3', 'b90ec6fd2b30b3c672bfd7c6dcdb1907e781acd3922aef9ddbf7d808c03830c4_3']"
187,282,16:00 - 18:00,2,"[614.0, 819.0]",2.918,1.708,"['5d6f234838136dd162628e4f40d1e276870bee3f4afdc57e57353609afafb2fe_3', 'c0627df7e2bea25f0cdb34d224b28944fb2fa1b3a9e255fa0ba4f0875d8830a8_3']"
187,293,08:00 - 10:00,2,"[430.0, 493.0]",0.276,0.525,"['59f1b4a5dbca2e1da2fd779f45633554d8e9b498f1e7b43e8a54a5eb8b36f26b_3', 'a5dcd16ee9c13864bde95193c77b4e627ef7798eb033e46786ebb3dc2e041e57_3']"
187,293,10:00 - 12:00,2,"[576.0, 415.0]",1.8,1.342,"['3ed0c24a580ee9be87dbc56d45a7202210ef75a0d1dad5b893dd7bf838d87fca_3', '6c6d987f9f58524ea1352a81ba37b7fc187927c82b25af8b64ac1bcf74c5ad54_3']"
187,293,14:00 - 16:00,2,"[843.0, 265.0]",23.2,4.817,"['67d4633148af578a970d7b8af383cd31c529fe0939f646a55cf4d2b99a4f8b87_3', 'b9257f3b205576ba2fc3ad7c6eee3d465a1f8285fc4f6508bf4aff92c5e193eb_3']"
187,300,06:00 - 08:00,2,"[855.0, 826.0]",0.058,0.242,"['401af0a1bbdb6996b3d0b358ce4afb4948033ed3e4b673a37dc080099f09b5f3_3', '572a4a20f706e56806c1737a4806177015e1e75b65246ffe49f8ac70671904b3_1']"
187,300,08:00 - 10:00,2,"[727.0, 1175.0]",13.938,3.733,"['8fda45f92a87e97e545849b6288a57f636c464677cd3fe848384bd32216eef83_3', '9b972d571a063861a5efb7250a07ecd3e1c125840d9e582c5f2019754ce06893_3']"
187,310,06:00 - 08:00,2,"[1201.0, 1152.0]",0.167,0.408,"['6c061d8f1e1defcadc05f5e597414fa7df1cf9bed2da55941edd600d3726795e_3', '99dce6bee47f2a7a9fbcda6309187fe60ae3ed3ad5e2bbf045ed2eafbfe70a84_3']"
187,355,08:00 - 10:00,2,"[947.0, 796.0]",1.583,1.258,"['30ce15da1b2eb8ff4c90bf81fa265659c01f8bae764edc1d730496a99e09597a_3', 'be4307a4627118a9dacb9ae2a51594c22dadbf31d10926d6645669ef57a42ce8_3']"
187,391,06:00 - 08:00,5,"[539.0, 341.0, 455.0, 332.0, 420.0]",1.63,1.277,"['0429c4009e9f6edeeba106de96d24aacc21bdb0c2ac1d1db2a1f7d3588cdc379_3', '7c340d427421ac238adf389659b023fe6c7379ada4b6d185890e167fcc8f7257_3', '8f4c77314f5cbc01ab431bed052541242dc616310b4e911e11a9356156f149d4_3', '9fb790e5cd73453c8e05693371656e0c9ee5d0c3c92c441867e17870b8e51ae3_3', 'fe6dc7d4e9a7c5a0192122f1ca3236a364bcf9c0d35282f85692718b2409e8f2_3']"
187,391,08:00 - 10:00,2,"[1264.0, 546.0]",35.8,5.983,"['1206d968f26cec107d770c2d71d217cef9a9b6efd3b79e4f7f5929ed7f4588f6_3', 'b4caf929b322962b571fe3d349509183fcec74445af50b080f7feff1201e65dd_3']"
188,80,14:00 - 16:00,2,"[565.0, 336.0]",3.642,1.908,"['bb87b0e22994f437c20bf1c46ab786024f92273b605262ed18b36f4f4b43fca4_1', 'fbdf4dbb10fc1118011c955b38e050bca653e6fcd94e996aff9b93f50808527f_1']"
191,41,18:00 - 20:00,2,"[502.0, 340.0]",1.822,1.35,"['45b41b024ce3d5a3b961937f9e13b0ea6fc17b17be8211e87fcd650487c05f2a_1', '9a9ed6d89959fe8ba5761a3c64a89a2ab0324ab17d981d2f2dad6be8bf91cb7e_1']"
191,51,12:00 - 14:00,2,"[195.0, 840.0]",28.891,5.375,"['cc99636a47d1dedcbdcfe9f66793117459e02dc69e8e386d98515c080c822a10_1', 'd21f53ed3cbd34bb236753340028e10890dc0abfd099bec2369a7100fbf18b42_1']"
191,218,18:00 - 20:00,2,"[275.0, 358.0]",0.478,0.692,"['018b078d105665d018bc6064d7dc82986ceaa72d480928d22dc0cd7878ecf1fd_1', '928aa51c1c4b995f6a2ea94e384cee59c5a77960b21ef8493fd2d7f27826acfd_1']"
192,141,16:00 - 18:00,2,"[657.0, 598.0]",0.242,0.492,"['38a8058714ea1d04dc0e07b4efe8791e43c42faa29f784a0f364570165353201_1', 'e7e3e83e110138d2e39074f3f9f5a2ac1be717b4cb796bb53f12fbccbc19a068_1']"
192,141,18:00 - 20:00,2,"[276.0, 81.0]",2.641,1.625,"['3b448ddb38c8cc017d573c32e293d684e41c92cdf03ffd871962fd77b7123a47_1', 'af1a1e1f69dcf23b24a02c05faf3f42238a08a005d94acefec5922b10424e313_1']"
192,150,10:00 - 12:00,2,"[30.0, 380.0]",8.507,2.917,"['ba00b62979c93972731226a38a1cc04b95fcdc752e34e59669ef3768e3f85c3c_1', 'd265cd9a582bac7a77b40a727bd6436705d32cedfd8df3838da8a90b8ee706bf_1']"
192,150,16:00 - 18:00,2,"[204.0, 150.0]",0.202,0.45,"['22fb0dc641c6f6f60091bac4ece7dd4c93267728037ebfae831e1dc418bd30d7_1', 'a41cdcd51f097dc64204da8bc5af861f6e586eee5515672af52ee79b0a69dca9_1']"
192,306,12:00 - 14:00,2,"[143.0, 315.0]",2.054,1.433,"['4a7e36d41afa16cb83144a26b6f3813db290d38b8380b03d26226aed94e00a13_1', 'dc27ad622c23a9e55637f5800ddafb9e7ebbf2737ab8d973587ec24e72a686ff_1']"
192,306,18:00 - 20:00,3,"[204.0, 321.0, 115.0]",1.977,1.406,"['0e5e1b0bbf949ca81a72dd14ee9eaea06fc301ad9872bd3b2f3871f5a0e2138c_1', '49e50d8fd6c84b284cb4d16ad8c606b61628a8b8697ed1a74daabfefd959adbd_1', '5bf6b76e6f30f00a95a76b01cc54cdc1ec2afe1de78bf7da65a79e0b3a7ffccc_1']"
197,136,16:00 - 18:00,2,"[570.0, 360.0]",3.062,1.75,"['8229ed50038aea4fd0e3f7fa45a206f000b9491df1c5dbb00a3036429c1e2b84_3', 'f8700118e9c3b45f7a75f55df1aca68619f2ffc5d1248f75f8a6213c3ca7c300_1']"
206,56,12:00 - 14:00,2,"[60.0, 470.0]",11.674,3.417,"['9658a292255b8774498112c6eeaa0bbc7aacc62a0d04e90eaa82d2c57e010cad_1', 'd0e6a5c9a70300f4ce2525fd9bcaae058047ee5ce4fc6443c041d230be6ce53a_1']"
206,56,14:00 - 16:00,4,"[65.0, 42.0, 100.0, 116.0]",0.234,0.483,"['3b46ada6b3526abc3e5eed5c0118624e231487d06f2c61ba6e77374a63c7a4fb_1', '4387fbea5326ecf6be3c14f76bd88d686bbdc6096342e92e6986afbc9d79a71a_1', '7301fb09e0ea43b11a0504b19fe20c99c2634734e9ed5d6ad7a00bb785924f96_1', 'e0e526209dc2a6fd6ef3287e61daa560d4df0e71a3867f4d2f6c757f00a0812b_1']"
206,56,18:00 - 20:00,2,"[45.0, 290.0]",4.168,2.042,"['185bd3a434f9e181d54fd5a324d6a336df25aad1386f9342a3d786d0dc36137c_1', '4f81109669fb7bdaa2a39227170fe82548e802faf556e7e7f843ac3e731162ad_1']"
206,56,20:00 - 22:00,4,"[40.0, 110.0, 51.0, 85.0]",0.214,0.462,"['1120d6218476eeeaeac3c1698ee5bf341e5f33d25cad1693f7597c73a6e91caa_1', '65a5cad434cd051783570a12089ceb5d7c8708dbcb0fda986fcf31711719c4d4_1', '924ea7f37bbcceb954560236f97683361f9051af70e51d03ed6ff2b8184e5c95_1', 'ab845e064ffce5d76260f214984fdd2b9af032bfd33917668ff14000a13b34d6_1']"
209,10,18:00 - 20:00,2,"[761.0, 1102.0]",8.075,2.842,"['c1223a301a0b8d9b4b384667f2c9defdd1bdf1c8ad8806d4d96c157230db4381_3', 'c992b23070dad43517fc50f354232950de87e51cf508bc4bd022c9222a2adb8a_3']"
209,27,18:00 - 20:00,2,"[1243.0, 533.0]",35.007,5.917,"['0654c421cd45c2e683993163a58440f4ef482caa4f99d50b81a36103da526ce3_3', '851021c762627994c09b90c5cfd1a7053a120e7788544ff1bc7d5eb4d2b47620_3']"
209,73,16:00 - 18:00,4,"[64.0, 385.0, 381.0, 255.0]",4.736,2.176,"['5a11090d5ba30908319370764ff94d8aea89e733b6d8692816f4f740885b6959_1', '8704a56954152e2e42d798cc05ed9c202396cf7d34b248e5179d740f3f7b5055_1', '9b46970f747eec9156db57277e54b6501557587f90e93e540768c539751abcbd_3', 'f5f877e1e981e1769c28059c232157e3f02a9eaf7f14ddc15af3aebf80a5fcf1_1']"
209,73,18:00 - 20:00,2,"[195.0, 187.0]",0.004,0.067,"['aeea2ad368ba1bc1494ffdbe89438171039e6ce0b0ddbe2a4e2d08d355f3a385_1', 'b3ccbeae1be6369a047aa0f8a63b650b98b93aa078e43e0961c12f957e0b4ec9_3']"
209,105,10:00 - 12:00,2,"[740.0, 775.0]",0.085,0.292,"['2d0e3c54d5c74f130bfbc14d1be2859c804619213c046ce17973ec45ddf9971f_3', 'ab84adb95abdc1ee5a8c687313c99b9672e828e947524313849d5c03f911b873_3']"
209,111,08:00 - 10:00,3,"[626.0, 362.0, 276.0]",6.16,2.482,"['22d86463776ee3e83c97e690c00386a87306858385add2b4f69250e1b6c85d95_3', '3c1f6f04ee5a57f70c697592166517159a5e1ca5e700d8a80f9ff10f2c01efc0_3', 'ce5f33c50ee6dd24749045a8379f0369b967db868d45e19f730da9b94528ddbc_1']"
209,164,12:00 - 14:00,2,"[597.0, 673.0]",0.401,0.633,"['587c2580cea3f7d41f1bcd755f8c2e67f594f5b85b589dc04a28da860eb90d03_3', '7bddada2200c2bc4be93cbebea44a458e0e141c4d3a0e5d0764aa245534aafb9_3']"
209,166,18:00 - 20:00,2,"[670.0, 433.0]",3.901,1.975,"['55d22e0caf436d1c07547243e5a9d8eca81aa719ca09ebdd5210ecfffb18f3c6_3', '65fa4f53055215487408cf1d73042a37bf8a42b0b2fb3a7340b76226475d086b_3']"
209,185,16:00 - 18:00,2,"[1110.0, 678.0]",12.96,3.6,"['29cdb9ca9ba6e603fd3839591a220bbd5219ec1b938d8483782e5af2aaf5fbae_3', '6ca62e9df1f540d18168d74fd221d0c21001046b4ed47a32fa2e5cd82f554e4f_3']"
209,226,14:00 - 16:00,2,"[1010.0, 1478.0]",15.21,3.9,"['8d99e0f4fe75543c10d14e8d14bf3c4ab91dd24f004e4baf82d0546a74628fd6_3', '954a7d1de2e5746c533b2375962e744a3ed4343f21a249ef5e1a4bd8f3037a23_3']"
209,251,20:00 - 22:00,2,"[1230.0, 645.0]",23.766,4.875,"['137466d6efd6bf15e8bc195e65d9b573aec0c53136c901b629c64c6cec555dfd_3', '1e2a3bc8dc18bfc3da289fdbda2d6f11766a3ea22916766bc24e7ea21f3b0c8b_3']"
209,267,14:00 - 16:00,2,"[776.0, 610.0]",1.914,1.383,"['3d4ed71ad4222ee4e55e089219a98b1463a35fe9cd7abdb8c55f65178e402a3b_3', 'b71a6b4157e5dc54cdefcca4b787ee8b17b714fe30166833b20efef3c1901839_3']"
209,354,12:00 - 14:00,2,"[254.0, 420.0]",1.914,1.383,"['3ca739eca3e9e8128e215e7789d44f73afd4092ca1be4f1bba492959a363066d_3', 'd7cf8dd5c183c0c53fe3b639460d817355f2a05194cbf7edbf5c498eb81867f0_3']"
209,354,14:00 - 16:00,2,"[791.0, 396.0]",10.835,3.292,"['69ecf1a0730be9cce635d2a3f396fe4508b851f4196249840ef9163f85e9e726_3', 'fd52ec6faffc318cb8d023de782547f15cd96464365c2e6e7cd0782cbd73ae1b_3']"
211,40,12:00 - 14:00,3,"[603.0, 275.0, 550.0]",5.741,2.396,"['7e342977e7a30676a3aa0ab043415e4a1e3d31346cfef922b96283d7ef98712c_1', 'cc84fa31de21b886d5125a810f42ed69865bd12757c7c5a99dca303ffac8fa19_1', 'dd3b5deccfa1344156712c8af9afc56f9cb6d7dc4aeed569b4ac5595e056a049_1']"
211,40,16:00 - 18:00,2,"[90.0, 242.0]",1.604,1.267,"['e22415f7737a6a4080d20196ffe3223c2073a5a4f9d5d91e8b5d6b53fdcd235f_1', 'f10bbd9ef913f901c0874adc4c8122b695704164ab9a5402979eb63d7f449457_1']"
211,122,08:00 - 10:00,4,"[957.0, 65.0, 1373.0, 312.0]",74.346,8.622,"['1bb20fb6d9e5df9d101bababc8ec70d12319b64261f2a2ea0538193a6d90e2f8_1', '4056d284b0620db8de1314a7c9cabd8f0f2f7e24b51247b4e79df5f625587d17_1', '44821d3be5c9343c3abf4d200ad962497a8bfecf5ae15524f4437830e64f25aa_1', 'a02980fe7b42f48ed0a19b71b827558477aa27ad634096e727c66949f51b13ae_1']"
211,122,14:00 - 16:00,2,"[50.0, 145.0]",0.627,0.792,"['a23e1b597e1327db2c748e7183f4bc9bfc1a74a13d83726822691d7d419ff0d2_1', 'e7352818ab75d2da2344bf566ff4818c76f14ed7c068f63c24ebbdcd55574642_1']"
211,127,14:00 - 16:00,2,"[1443.0, 696.0]",38.751,6.225,"['61d5499278bb5b139585ffb5c1e1a86e55467cf9ff6c3e6f2bb431eee7f7646c_1', 'eb0f6c4debe4b4480eb97e3b77d3b6f0b0f12ca79eafdbf6736a7f52adcb54b7_3']"
211,158,00:00 - 02:00,3,"[260.0, 318.0, 90.0]",2.6,1.613,"['12ca4b3e1ea445e7f3f5f8d69fbff501474da74083443571250028a16d02766f_1', '2a354101a1277daf12e9a27b3b42887f4552f13a0f12118472ce2dc69d4b22e3_1', 'd3a8c8f23553bcab9ba345088598c9d9fcffe6e285000a9d92781ca8cffffc83_1']"
211,158,08:00 - 10:00,2,"[130.0, 345.0]",3.21,1.792,"['6f6fab8e06f9330e396d41d059fa964c879a00113c7aaa91ec86f292d0582dae_1', 'd65a10ea593ea9186ccc9cc6b8ae292b0cf580fb143c7557085d623184ae9e45_1']"
211,158,10:00 - 12:00,2,"[517.0, 40.0]",15.801,3.975,"['0ed52683c7a131d5c521bdc21554c39b92413b18561db5c166717077ab9d27b4_3', '589a4158d777e010208fc21bb297dd064b596079534998335e0bf7f04fadb14e_1']"
211,158,12:00 - 14:00,3,"[190.0, 335.0, 386.0]",1.915,1.384,"['1c0f2a08457063befeb0abd5670b654b3e824929f9e5c70d23b17564b477486d_1', '2a35c4161c00cd970047a1b032c3f075a98e992bad705ca47da8041254fe4803_1', '40fb364e2316fa624125c155272b1fe6b4c5a718277e2251546f28a252e53459_1']"
211,158,14:00 - 16:00,3,"[1118.0, 370.0, 330.0]",36.483,6.04,"['4df7df103d8c8f85f4c8cdc3423bf531023003fea906c29fff6f0e632b8e9a5f_3', '644596564f42ebf5c0c1dc1bf4f43d5c343bb196201ad0ccb5db9a9e45bb3554_1', '9a7c4535fe0dc13d10cb9fb127b53fa97e54c1cc6cd274ae8af2b6987dbcf09b_1']"
211,158,16:00 - 18:00,3,"[245.0, 303.0, 130.0]",1.436,1.198,"['93df746d410d7b159d245ec5d66234fdec9d913159e1ec3b26401b28a08ed747_1', 'f6b7c0d6b790576bdc93156302723e34eb2b5a252284408bb1c822cf3ade0b8d_1', 'fc5e30f1f47667db5ddc240363fd57b8fa8de2a269c6d8c022a57ceb26668881_1']"
211,158,18:00 - 20:00,3,"[265.0, 420.0, 366.0]",1.146,1.071,"['6970e8f07062a467897facb389a9f16fc050a752fb8dcc1ffc0d384491a7ef9c_1', '8872cc25b6528604df46da01aeadc200aedc878ecb7da0dd1505d6b1e1bcfc4b_3', 'b69ee8453a7bc5e9576f037be4a623776a531059fb1fccd42424c8902ae28f8c_1']"
211,158,20:00 - 22:00,3,"[162.0, 122.0, 376.0]",3.454,1.859,"['79fa35b4a1a63d3007d4220e526ccfe2ad4ca8abed480922ba18cc8c02949154_1', 'a007c8de567a7284cfe23e760ef6d84e4890c393b625a09203aa9abeb7997ff2_1', 'c0aeeb3114000aaec78ae36e1098861ac2c5b3e2cf23453107b01585a067cf15_1']"
211,158,22:00 - 24:00,4,"[517.0, 105.0, 70.0, 46.0]",10.359,3.219,"['430e2194ded46df0a59837e85ece8fd09491bbb308b0a6144ee9c9217f5e139b_1', '5df70e351f0780bc23baa9785574d43f0d9c2c873ad6d1d4e314bb185b69b88f_1', 'a1e9c185b1ee7d2c17130fc765d982ed5b2f976e0ea4712760b6d37b968b4f90_1', 'edfc2cbf0f4eceee6d0eafd6423de9f69df5994e555b6739b03dea87f8ae4e89_1']"
211,173,16:00 - 18:00,2,"[573.0, 755.0]",2.3,1.517,"['2216ab8d8793a660b591322f6bc8f3985f1e572a3cf91299ebac2a709a4dfcc6_3', 'f44cea0319abb281fe214fe92c555ac1477dc102a86f3868f844a8388eb6f6b6_3']"
211,220,08:00 - 10:00,2,"[450.0, 249.0]",2.806,1.675,"['8d84dcdf3bdeafcd44649459fca6cc4ac34a4f4bb215805ca4a94da71fff9e58_3', 'f4b3668446b19400dfbc8042faaf4f751007888ab68edade844bbc320e29c009_3']"
211,270,12:00 - 14:00,2,"[747.0, 891.0]",1.44,1.2,"['5df25e7985fc28bdc8434cc9a4ebf1b5d0300f6a1e3caf4cc057b1dda311da6e_3', '702a5310033fa2f9135d36d1fe47c9bd2c08670f6b574fc8eb8076bd931f7263_3']"
211,273,14:00 - 16:00,3,"[226.0, 345.0, 465.0]",2.645,1.626,"['2b4a88b022e7ebc91d10e1c0d4945b0392c0ab548bcc519a0d000d2a55ccb903_1', '32849b8d9d81b903078bcf0c73a0fffd105b5cd94c473a22b30d780e215ad222_1', 'fbf211b49dc477f3a09e17fa9fd7dbda8593a37badc8be20a83b1919bdbb548b_1']"
211,353,12:00 - 14:00,2,"[137.0, 228.0]",0.575,0.758,"['81f4c29e43457e1ddafb7a01805c312eacab201e5b82feb6c2cbad0aeaee07d0_1', 'c32da1e155a10ea8d9e332ed86b6f33e5e831c9cc4b679b05b6a29dba469cd53_3']"
211,353,18:00 - 20:00,3,"[94.0, 210.0, 190.0]",0.712,0.844,"['3d038c26773460a2a8da2d0c3b326772aa4aa8ad856da72e9e06648532abcf9a_1', 'b5b2f34748d5ec347562056a8c5b6302c5440272f2477cfc6a2f823fbaa225a2_1', 'eca382c27d923dfa646fd6bc4632e99bbeab36a7ccc4285d1f0fd0d96a821532_1']"
211,353,20:00 - 22:00,2,"[110.0, 569.0]",14.631,3.825,"['581e006a85c02096230ba2ace9531ec05b32a0be5789f127d595bbfac93683a2_1', 'c3b703a45553ef2d6811eb512bceac1aadc7327406437cc69d20376275213b27_1']"
211,353,22:00 - 24:00,2,"[170.0, 314.0]",1.44,1.2,"['2f2808c4925e5ee9207e109159aca4740f819bb66eaba08c0f6cec19b33928c8_1', '6c10dc6ddceb5377cadbf2834eba3f4cb23615d2756e1d3175dcef0a3cf60114_1']"
212,7,14:00 - 16:00,3,"[115.0, 170.0, 1309.0]",84.135,9.173,"['55a696f407d24d5ec059280ce216a318691e9112cfeaa14a6b10526efb2fe400_1', 'a667724bc1007d6cbf7b9f195b3d49033f1981471a69e5e149072bf8b4366e3d_1', 'b295b1c6377b1afa87f8a7b9ddcb516c4e77af448dc76a84a077a511d5082df4_1']"
212,7,16:00 - 18:00,2,"[220.0, 956.0]",37.618,6.133,"['a3dd64a6e0092f4664fc8009404a61814862784741b58cec78dc3a48278c144e_1', 'b5abff882dbd7dcb787f0672091a32858223be8279dd507ecf5a6784b8c5a9a0_1']"
212,7,18:00 - 20:00,4,"[465.0, 503.0, 190.0, 264.0]",4.827,2.197,"['062c66241cc70067a2ed0be875d8782208996495905a9cd50e0a86e78902a958_3', '7b85c07739294637ea1fd908b46a569fefd7d210da45eba9f49fd0c60a38ccd4_1', '985b6b194efd929b6064330eb20ce1acf9fd6752f6d17f65a6a1f96d66740800_1', 'de52a8030af6deaa427882452254721460404570eb70c4a82061127ccf89de6f_3']"
212,7,20:00 - 22:00,2,"[512.0, 709.0]",2.695,1.642,"['47c27c04eaa4dbb9be9265391e81df15dc8f2c663e2d8de19eb1eabb7c83a9cd_1', 'd6cac17c638a78e0b62304dd137e2986c545aee602dac9c13f3312250e70f331_1']"
212,63,08:00 - 10:00,2,"[962.0, 1112.0]",1.562,1.25,"['a95d2f0bf5d7bf932d34b14f5e7fe67854a44c05dd12e320ab2ea098b36f283e_3', 'd856328575f81729841d0f8885a2358d3457a08b9e48872e4a05d499e45f5059_3']"
212,88,18:00 - 20:00,3,"[478.0, 782.0, 662.0]",4.342,2.084,"['0d024a779df6af79413a7d16ca97d38987f7667449b26fe2fa91975d7079e239_3', '5e26233ed877191cf25838f41098d354340bf854ba33e936144b6121b1c1c23c_3', '72e76f0a0a13a46e66f324cb7ee8a8a4248c84ff39ecf9bb6f338847f5a366e5_3']"
212,136,20:00 - 22:00,2,"[1018.0, 627.0]",10.617,3.258,"['11dd4235e0cd56a775ca1b8dd459173ecd381cf5b4da2e499097510004680404_1', 'a0f50efa2d013c905a2dc13ee196f631791a52c363c4e9e9259fcbffbe8e8de6_3']"
212,148,18:00 - 20:00,2,"[883.0, 474.0]",11.617,3.408,"['9714d61c66bf9f3444e5a9e6318f50577a99281050aec3423208949855f9d0c8_3', 'c19637b67fda03209d324cdb9e6edb0dc4d4246d4057a45b3e3f0b70467268e9_3']"
212,175,18:00 - 20:00,4,"[335.0, 763.0, 865.0, 189.0]",22.261,4.718,"['985b6b194efd929b6064330eb20ce1acf9fd6752f6d17f65a6a1f96d66740800_3', 'bb0ef910c592cb47ed9eaff9f3d31aead60cde5521c29dd6aac3142b60f70b59_3', 'de00cf06d7e72bf8d75c1ef4093b4cf0be71ce0939b0ff3ed495f0eea76c73a2_1', 'de00cf06d7e72bf8d75c1ef4093b4cf0be71ce0939b0ff3ed495f0eea76c73a2_3']"
212,261,16:00 - 18:00,2,"[774.0, 1591.0]",46.353,6.808,"['12a7ceb2a64221a64fb001e8dc41531fead65d1b2cdd32d1c1f59f73736544ec_3', '6986909a6570dac067b07a608a63fa24ce8e9e754dcfb24e902fc55d6f5d3d06_3']"
