trip_id,start_idx,end_idx,start_lat,start_lng,end_lat,end_lng,time_elapsed
2ed5b63467e74c46bc53eaefca2c7a401c5dad4e0613ae1e30113d7a4b9e579a,31,112,31.992,35.869,31.992,35.869,745.0
2edf9f54d66c2ce0da238cd52ef59b2378b5d68b695a1857ccf349943a1757ac,52,98,31.953,35.884,31.953,35.884,506.0
2ee12f5df265673266791525b71c26454dd586d26f16801ac4269d9ccbf4666d,0,76,31.95,35.872,31.95,35.872,710.0
2f1254ec943ce5691726a0365e5d9691ca1c0ba6ee679042f1d0d5759a3623e4,6,64,31.974,35.854,31.974,35.854,636.0
2f1de227806c9ccaaeb159be9cd5fa1d94b2700399e0c46ce52769fad3a64fb0,16,65,31.975,35.883,31.975,35.883,380.0
2f250a2c8b0c97137be0ac23e1eb7ef92033e829f79399267871f617d6b96ad9,12,51,32.029,35.866,32.029,35.866,368.0
2f2808c4925e5ee9207e109159aca4740f819bb66eaba08c0f6cec19b33928c8,30,87,31.995,35.864,31.995,35.864,534.0
2f2f0de8c50687ceb34e9b0d4791d0a6b5a805f09f81e2a24fdb7e871d3c7b62,18,125,32.0,35.83,32.0,35.83,1129.0
2f3c7c570c32ba67132b273efbc0aeb9427401b4c90f2242e006955a49f53709,13,97,31.958,35.867,31.958,35.867,1021.0
2f5505f1baeafedb125a482f562d62a189462703591880668612161e547472c2,27,72,31.948,35.878,31.948,35.878,265.0
2f6560deecbd2f450e66e5ac027feed1fcaa95c2e4f13d188b9c6636b9e4bc87,28,285,31.974,35.845,31.974,35.845,2930.0
2f658479585278decaa2b0d7b1e2f04ec55524cc2b786148c762e151accb7aa2,59,145,31.958,35.867,31.958,35.867,817.0
2f7d518e5a7cb9bcd223ebbaea2fd6dad837ad6daef5d5594f75b13a6c262ae5,5,19,31.958,35.867,31.958,35.867,136.0
2f861dff0cbb93aac45527f6e31c97748dea3e5ae942b5f520b8568f744e503a,48,116,31.986,35.869,31.986,35.869,681.0
2f8a7ea5129b02468083b4373de452d9c1222b1f5b2963b58f5262496e196d40,39,137,32.003,35.786,32.003,35.786,615.0
2f8afbb82c87bef267e996b7d94ef104c5225e45cdc2b55bfdbff676dd489fc8,155,193,31.948,35.865,31.948,35.865,263.0
2f8d8f44c1919f2b20c0e9388441d1d86c1f7e1cb8143c71a395cd8e7faa7d1b,49,104,31.891,35.86,31.891,35.86,576.0
2f8f89ea9fabba6ca3dcd5a253a00fd9e4f3bf0f1ff9c1bfbede2e8ce42f48db,52,78,32.0,35.83,32.0,35.83,231.0
2f913cdb3d7c711388ce1cf6eb43d572e497e6fbe81b5b906e857f15561bd50f,0,96,32.029,35.864,32.029,35.864,495.0
2f9c585eb59efa97fbf7c3fa7e0bb72076685065b70a5aecaf715c5ff804848c,0,96,31.974,35.847,31.974,35.847,964.0
2f9e5cb6a15a985d8988661e8b1a5dc1a9ca21ae05b9cd9652840b1f9e85ed10,0,73,31.891,35.86,31.891,35.86,833.0
2fa2eccf6caf7e49afb59fef1f7f0fef6fefd6bfc5f8d4694a326d8312f1e85f,26,55,31.994,35.871,31.994,35.871,214.0
2faba6f6750db6efec914f0c86fec35716b2480dd94bfda48566df63a7502c96,45,91,31.968,35.855,31.968,35.855,465.0
2fc5f184afbc76e0d0670514fd34ab8730891b84d64f5675f6f798c5f5667741,5,62,31.958,35.867,31.958,35.867,683.0
2fcd58b2f9629ea9f7fb3565fb042dfe2f4d88ce5edde857d3518936e1fe3596,18,57,32.015,35.868,32.015,35.868,360.0
2fd5fd922be4cfd8124d20cf373a965f371470fdbe9464553b488da8f1148321,43,63,32.006,35.951,32.006,35.951,133.0
2fdd249074c6f765306c88aa46e2efaed6177388e430738940abc62aa60607f1,49,71,31.889,35.858,31.889,35.858,250.0
2fe08a8aacb41142ea3471028d2f53e9fe893045420cc4b4ecd80fbc67b5b1a7,26,76,32.025,35.876,32.025,35.876,418.0
2fe69e8a3607cdf96b235a8c36bd903efac54deff78ec6d3eae1cba0a7adb44d,0,70,31.994,35.87,31.994,35.87,770.0
2fe6ecb55328b53c7694d2c3091b8522c2d9d37f0271930d21e53f3905711315,20,161,31.99,35.904,31.99,35.904,1429.0
2fedb3492a7a7bbd90c592019cd3c99222ac063c3e6de256862a654ebd7f9e6a,61,124,31.96,35.891,31.96,35.891,613.0
2ff9ab6d1288ebbdc69ddb332bc19e70c005ebd88b3886e48d69cb5446f4263c,57,111,31.959,35.861,31.959,35.861,405.0
3020d02521974f01999851f9316c93b9d62b9d7427ce087bd2988ea2dec35250,95,119,31.951,35.872,31.951,35.872,224.0
3042974a09e476069b0bd8f750a95c81559f735b1328ed773859a4bea00c7e6a,16,131,31.942,35.887,31.942,35.887,1318.0
304658381b5df5df97de417c7a8d09d2bbd8d756003afaebb0c789948a6d54cc,57,139,32.006,35.865,32.006,35.865,869.0
304754f378894c85dda3fa0a94be8b03c2b9eeaecc388e98ec749a239cf2a183,51,66,31.994,35.858,31.994,35.858,172.0
304755f426db0531bd9cf68669d77db3735d2ce9468d18183951eb59b893385b,45,123,31.975,35.867,31.975,35.867,661.0
3050feb23fc2de6b1ff99a85a4b84aab5fb3ab0474e6f52ab98ea24fa1a0310e,18,98,32.051,35.881,32.051,35.881,723.0
3053b56c81b8b0ed051c4aaede8956cc4fcb1b124490784c002990f8f7aa3d04,7,73,31.951,35.872,31.951,35.872,669.0
305dc71ad4a642963e93f2780302c06b4ab8cf20b502d50bc2facca9e3462f2f,37,49,31.98,35.865,31.98,35.865,115.0
305f4bd466222a9fe91f2ea2b4ca09bfdd223c25a291e83ef4a0873a12156bc1,41,67,31.941,35.883,31.941,35.883,211.0
305f72399799047a5ac70783dc62d4356d6a7c92a0b29d81dfbd45aafd383374,26,165,31.979,35.856,31.979,35.856,1616.0
307306b1fff981b9c67417c314229a2e03784aae86ccc8bb417fe595dd318f3f,76,143,31.964,35.905,31.964,35.905,403.0
30928ce2e3b57ae222e14bd77ecbf666c78185303fca32eacde1ae5f0e44ac96,46,147,31.947,35.866,31.947,35.866,1066.0
30ab8861e81bb198ac71cf48a36794023f7d512f246cf94d596fc8b4b8643a23,146,171,31.968,35.903,31.968,35.903,140.0
30bd4ef612d6b139b31a8d6c79a5346ae6f06707d7c49643ebeea628a48625b2,43,228,31.98,35.839,31.98,35.839,1210.0
30ce15da1b2eb8ff4c90bf81fa265659c01f8bae764edc1d730496a99e09597a,0,29,31.958,35.868,31.958,35.868,231.0
30ce2832cbaf06dc15fad08ddfd25e0003a61dc9e66109c3454edbd7d6b08aac,15,81,31.975,35.867,31.975,35.867,588.0
30ceaee6195be1f16d51861737b6ac8d45180afb4d9a837daae95a4907f929f8,0,24,31.995,35.871,31.995,35.871,180.0
30d4a4c4cb4a5ad3e839f5afcf25aab1999c0248a0fce1917407f4aa10be5f80,0,56,31.994,35.87,31.994,35.87,456.0
30d9aad03892ab8ad2e6c0d90aaf8ad224cdfdaba6db63ed3d2eee02caa5a589,30,58,31.98,35.865,31.98,35.865,305.0
30f70c8bd8d33349492c6fb90faed0b7eb4c8c22c759b56bc19b4272749e8895,8,39,31.958,35.868,31.958,35.868,160.0
30f72e9ba2aac85154d7e427df289090fb312b1fe1b84a120ae2dc0c10207bc7,52,74,31.983,35.865,31.983,35.865,115.0
30f8d29e445dda632ffbb4ab988b8f1956e35b8de1f1780d890e0e7c3c71161c,29,76,31.967,35.899,31.967,35.899,374.0
3106e6e66487ce1c2f1fcbb1fe168334fd91c9ae7bbc6e7344e949954a6d861a,34,135,31.995,35.871,31.995,35.871,914.0
310ba908abcd3b862a7555d38ee1d443f03dc6ac60dff6a9013d64d19e66d1c3,0,62,31.975,35.883,31.975,35.883,584.0
3120d2f576f4059d2f1131c7beab37beca32f76eee2b621490f428ee40f45e5e,0,62,31.921,35.89,31.921,35.89,337.0
31408f3565b238382755c8f08ce57e352e20677133340af3f797b899b6bdd640,46,64,31.914,35.914,31.914,35.914,201.0
314ae438d510f271cb066ea454a42d5165acb08e0332d62a8fcd81a757c6f8a0,73,92,31.987,35.857,31.987,35.857,143.0
314b9f770a406899070c8e0c3a530c1126b1b2dafd160b62b4e726e0aa766610,59,82,31.975,35.851,31.975,35.851,350.0
31513fccd4978601b2322cb2554584773bd5a70ee1578fd0471e3f471df932f8,33,62,31.909,35.938,31.909,35.938,162.0
3161255b414f8b3dc9c235d98c709d512c8c52c5dab1f74450d2c686dadb40ae,70,99,31.947,35.879,31.947,35.879,167.0
3164999b1a649d51963da0ab8fd313b35e66329a27f4eb4cc0b4ea4d385e3f81,17,28,31.95,35.884,31.95,35.884,130.0
316f546e3d167224eae97f4cbe555c6bb05fc99f54d2bd305a69ea16d8a927e6,0,44,31.979,35.922,31.979,35.922,271.0
317478884c8e320af29565ca7c849b86e99f8440d4ce2787c8cab6b80e7ccf32,24,203,32.013,35.877,32.013,35.877,1860.0
317caa1c870551502d99ee12eb98d23ad88f0154ed5a8123bbfa03451c8591ab,8,52,31.996,35.835,31.996,35.835,492.0
318226043b1d7b8453f59bbc22ae232ed51a1797cbff8e467b7b22487351ed3a,20,40,31.949,35.892,31.949,35.892,182.0
3188ed54b7f4d7f0f23a610c937aebf0bea42fbe29c4c5c72808381d0547812f,2,24,31.995,35.871,31.995,35.871,144.0
31950d8a4e8dcfe7b617f2d08220c59f8c3cdc2fe1aae5dad2fc6c2f99a382b8,30,46,32.025,35.876,32.025,35.876,162.0
31b889c23009e462286c6d8ce7b8c679a35ec273f9236cad206d88a30df0139e,26,90,31.979,35.845,31.979,35.845,645.0
31b94ffd4f20b72e6e5018c6091c870304b7ada05ea6dddeadae67fcaf67db01,158,233,31.956,35.909,31.956,35.909,396.0
31c04172a52bdc4d31999f266754c6c660a4923d05a6cb6069bfa7d9a61d0f6f,56,107,31.98,35.837,31.98,35.837,394.0
31cf35853e04b8e9cc5bb6a7893a4eaa4296894e0b6fa20f9e1babca19478611,34,50,31.949,35.892,31.949,35.892,191.0
31d4cc59e1d34cea279ed692371a4e34a7d1ebcdc82f36fac97f94b502a198df,39,161,31.94,35.876,31.94,35.876,1335.0
31fbdc699c8adc6b369f2cce60debf9e7ce6a40459e703bc5d89feb3af6c4928,29,91,31.958,35.855,31.958,35.855,735.0
32049fdbe025951e87557928c87bfea0a66a2db526188604916b54614a464846,46,55,31.949,35.926,31.949,35.926,57.0
3208df39e3e00f43751200a6ff299007b453008da860512ef477b542adbd78a0,138,161,31.974,35.886,31.974,35.886,159.0
320d612ad9d928a6246bb1dae41bbd30a77b339d88c47d6d2157c12d0306944f,14,23,31.958,35.869,31.958,35.869,69.0
321a93d8e3ffe94a6d2148d3f2e20bccec9ecb649cc94c65b87b7f9b9d2ce82d,39,91,31.991,35.866,31.991,35.866,552.0
322540e7f05f53017b76161488c66a8256cd5a5189228f55cdac867097273051,25,79,31.991,35.891,31.991,35.891,555.0
322967436dd33f51b6c60727d54d9e410c96ee6e3b14a00aa0af4487466271e4,11,44,31.957,35.857,31.957,35.857,242.0
3231210f38d7a0c63c7dd4824ac5ca52405e553831ee234fb74c81ef2c1ae5ae,21,57,31.954,35.855,31.954,35.855,280.0
32388dbdc86b02afc3eba060aa259105365a4425ad72bd6e6ef0ff558435b968,10,34,31.997,35.836,31.997,35.836,245.0
324971a4daf13dbfb4ca07b2e2ed9b5c833e309e0ea9972a4959ef0b31e2c471,42,85,31.949,35.928,31.949,35.928,380.0
3255be9367ef67a31d7b95e0c1b779031236d1258df42d91d606c2d180a83155,32,121,32.03,35.873,32.03,35.873,916.0
326174484a0bd7987ac60b68fbc10d8a7a9a644f105d652827df7ecc187239d2,24,51,32.003,35.94,32.003,35.94,300.0
3274a33329a24a0f444bb8b28f2a06f4abb85b2395b2e0db6314e01c36b6b413,79,106,31.949,35.928,31.949,35.928,277.0
3274d8b868c2e7cb97dce1dddb20a3df21f7556df55cbbd0f5ecddf963a04f56,19,109,31.974,35.845,31.974,35.845,965.0
32849b8d9d81b903078bcf0c73a0fffd105b5cd94c473a22b30d780e215ad222,66,111,31.985,35.859,31.985,35.859,276.0
32908c2d1e499de00761668cd242c4f3eb2fde0b346d0d8283a47359acd76fe8,34,72,32.003,35.795,32.003,35.795,249.0
3293ab75444de64469140241f104b14ef7c0a3d186de31a0f14145e0b72d73c1,39,87,31.974,35.893,31.974,35.893,511.0
3299c2b74e70b8c4e3ecb291275e8867323aa08d51e6027bb8f9ed773e989ae7,82,129,31.96,35.876,31.96,35.876,403.0
32bbe0ae782f18c978dab3c8d0fa61c89693311c5e6272e51f591772c95f85b0,0,78,32.021,35.887,32.021,35.887,826.0
32c5e7195bedad00f2e53c13b7f79aa6a475151b4b507dc283e8960d6472a045,25,158,31.919,35.893,31.919,35.893,1265.0
32d8255b2ec24da281af82836a01e26b0ecdf32ad71ad5ead9e3f726fa6e8056,0,49,32.029,35.869,32.029,35.869,324.0
32ddfb6b75bed71589a5c1de75981e7c3aac754c2917d41694cbff26c34d5931,16,103,31.979,35.845,31.979,35.845,794.0
32e2939027c0ca98451746f86d4f4d047cf09f9e95cb883befff6fbd6206c24d,20,64,31.974,35.854,31.974,35.854,594.0
32eef18b3a44691613fef7ffb4e7e31860296627af94e13a6f29f0aac5013471,63,81,31.974,35.846,31.974,35.846,127.0
32f055a87ed49046b054a6c011081628312e2a482d83a5fea024b6fa95e8ad57,41,97,31.95,35.884,31.95,35.884,521.0
32f6e0b645e130ec314727ab27d817667b35e8d3a1aa175c3a326c50efe33f6d,61,89,31.963,35.909,31.963,35.909,248.0
33260c6a8948bcfb1ee9322057dc87e8fdd7e44a52fc7ba3e0c07bcaa8f5b840,16,42,32.029,35.87,32.029,35.87,239.0
33302d7028543784c2f94f257c3134fcbedd0ee743f7f272525711ffcb98e0ee,14,60,32.028,35.859,32.028,35.859,575.0
3331d1e77f11f120de4de9e65054c8179759096b447e384d756156627a08cfcc,0,78,31.958,35.868,31.958,35.868,436.0
3337a6b98f4dae7245c622edc1dff3b4db5478c1deeb5dbf68f606800447fc2b,0,31,31.964,35.904,31.964,35.904,175.0
333a75436536081d61d887f6c8e32af9c916ff846714a86b7e9d43696038dbe8,48,172,31.968,35.898,31.968,35.898,1150.0
3344a3bb42b729a9e64495373c98b7c1e0a39b8ab8774ac94d781b1f994785f9,0,51,31.983,35.865,31.983,35.865,587.0
3359aa64e7a4a75a9df40c04c76b4f0a92ce172ee105d95cec08a21006fec70b,8,61,31.985,35.859,31.985,35.859,581.0
335b90ec08bd451d15fe6d7a46bf570f89828f0bec734497686572348e802de7,197,207,31.967,35.934,31.967,35.934,154.0
33614ea8d2f45a4bd495607b49731449dab233256cffaca3c3b8d02e96234ad7,58,81,31.975,35.884,31.975,35.884,136.0
336645abef334a859c3ef424af3d7892665ab3c90e72327fb042161b4fffce0b,41,111,31.956,35.925,31.956,35.925,659.0
3377235d7c0f1a4463c85581d5f2f8f2f19a8045f4d43ba7ff9ddbba8ed36b4f,0,67,31.979,35.922,31.979,35.922,558.0
33845c14e641b5598005269ebcf472614e472ab03e3e4278d84ddca97d47a9b0,9,121,31.974,35.885,31.974,35.885,1075.0
33852f93e09249847dbdc4e3c3d695dd91c78c7ce1075e588593e558279c1305,29,55,31.953,35.932,31.953,35.932,189.0
33877ae694afd4b21d6c4b78562404b0ef3a96876bf91a95d602f7242e03a98c,4,30,32.034,35.87,32.034,35.87,179.0
33878bc8125dfd1755ee5d63faad30d0a2ba770c008ff2344dc1db93a12740b5,13,33,31.955,35.843,31.955,35.843,443.0
338f319ee936ccf97d3aeb835c5db00e1dcd45b25bd416731d8ec59505dea2a7,50,84,32.006,35.788,32.006,35.788,396.0
33907bacefdfa2792acac86930a1204780429876c93c1407060bd495bfb518c2,34,113,31.955,35.857,31.955,35.857,731.0
33c58be2aae8a08d00254f7773837f85b9609df8bb0aabf08c73e26c89924fa3,54,69,31.962,35.907,31.962,35.907,137.0
33d19e17eca27ec4487a74e75b400768edf5f104c59c5fc586afa848f271a366,73,125,31.976,35.862,31.976,35.862,356.0
33e36f694bea50b4f1522776334358f96115f93f642c1864f71d54c47164fd6d,7,47,31.941,35.883,31.941,35.883,377.0
3418581366853c6767b68c6324622c95372620dc4e82867fd44d71a70437903e,47,144,31.975,35.84,31.975,35.84,885.0
341b5d3702244402cd224079e65e64932551fdd9ccad038de42913bfa4c6d58b,54,83,31.984,35.866,31.984,35.866,267.0
341f973badf1c62241b7fdf6a317df131b9b556aeed6a031dbd0b7cba4708d8d,45,64,31.997,35.846,31.997,35.846,109.0
3423cfc2ac463cc5bbdf743c0af0d200569f4a60276619fee559d5a06f8ded19,2,40,31.916,35.911,31.916,35.911,270.0
344aef12ef570f6f50794b93b41ef44620fb17f1beceff9f192aed65bb3e0f65,31,106,31.988,35.867,31.988,35.867,788.0
347659dc0fa3dbe48c3972c4c37d9cd63df58636ad1955a79786bfb029119d2a,22,117,32.029,35.864,32.029,35.864,1016.0
347a441e5551dd41c6a0c5f346f7275df90c6f9889f1893662bfdb7914624d3d,35,88,31.919,35.893,31.919,35.893,554.0
347f8e01db674df3f89da9be705927c41995da5d0a00ad945cb879a0e4db0979,50,64,31.958,35.868,31.958,35.868,539.0
348be9c45a8394b1fe6882cc50bf62601d8aadaf1f209b307a64a62b35d1db6f,69,112,31.985,35.859,31.985,35.859,460.0
348cec1957770fe0ff0e70065809913df5c4d34f9b0c02e8a5a62a8748caf7bf,19,128,32.029,35.866,32.029,35.866,1006.0
349a55c1352b0986649de1cc0e0956008eb427a0e4fcc8e88c96b2190833672d,5,27,31.941,35.883,31.941,35.883,211.0
349e88c417bfeff687c94e65a20a91b01e63488988febb01344a8652d021493a,90,122,31.95,35.893,31.95,35.893,345.0
34ad2969e6af76be9d81c7f4db94d4622f46da0fb24cc0da5655c06a97182ea6,24,48,31.996,35.836,31.996,35.836,183.0
34ad50558b0430b25bd905f842cbe2d059836b67f0c8d2d9dcdf1f44f359a142,16,64,31.956,35.855,31.956,35.855,423.0
34b37e6647b06da0f5f11aa1c09a2944e94a3860d068bde5911205aea8a544fb,57,94,31.992,35.869,31.992,35.869,312.0
34b6267c5d90ed2573eb4170f72e117954824497d1c85594b1c78df1d83ecdc8,150,253,31.95,35.884,31.95,35.884,1026.0
34cf9ea7d932ff4d343310b0099f3c683dff2cc10a7d788f430c4f3b430d09d2,46,81,31.948,35.865,31.948,35.865,393.0
34d23bc2058043fbd909b9e106d90e84cf308efa8744df331396541d2fccbf30,28,119,31.973,35.873,31.973,35.873,926.0
34e39673a121b626389041206830901726235cb997f8a66c79dc1f0102a1ffbe,43,104,31.891,35.86,31.891,35.86,596.0
34f273fbc24e6654bb2a1df0bad51737a7ac6f9aaffcf99c22b784fe227b2224,22,50,32.014,35.869,32.014,35.869,285.0
34fbe75e3fe3d484cabc5cb9773e9ca8b52c43713b2d9a2637d5af4d904e6528,35,99,32.02,35.869,32.02,35.869,572.0
3500f692893f55ca9c3eb81eca673e5391e3f9e58a1cbd32226edf2eadb7c561,53,128,31.951,35.916,31.951,35.916,604.0
35065d288d2d64a8db8328f42cf9e891d3625d92f5d05be7e7940094aad328f5,29,133,31.941,35.883,31.941,35.883,1065.0
350bb5d3ac2991054bfc1a884785fa1f0701bfaaf47383135ad90ed61ad75f3f,47,72,31.949,35.864,31.949,35.864,205.0
3518e34e252686b3daa62b45ff7eca6262f4663288648f93c68eb2010b85ef08,29,65,32.004,35.937,32.004,35.937,389.0
352b55a1424b13a2735e7819c3898437d014bc93e713ac31e75028ea8e37cf1a,17,76,31.95,35.884,31.95,35.884,422.0
3536ed7759c94d0bbeb0ce52928798c6f5a20d382edcf64ca86499218b016c0b,39,83,31.988,35.867,31.988,35.867,466.0
353ee860f7f40bd053afcaf3bf30ea28a3636f0ebd15d87e1200ccad17d83ccc,22,38,31.995,35.864,31.995,35.864,175.0
353fbaf93e7f8bcdd8d70d5192d203361c495e7257b4d8e7aedf5bd76ce7a50b,27,70,31.977,35.843,31.977,35.843,446.0
3555ac2e2d47d929cceb232052e119f404dc4f2c1bc2673e45ff75db28bb2f7a,59,78,31.939,35.84,31.939,35.84,102.0
3562c8fbf70338803423fe7fdf3272d4a4bc16a98f673bfbc64c1a7dd722fd4d,37,134,31.996,35.835,31.996,35.835,849.0
356803e2426a71f28780636919e29b98e07e444274fea1608837c16b1ae89a66,45,88,31.96,35.891,31.96,35.891,389.0
357ccb9c5ef32cd4431ae664b658cded39e82bc38ddddde59d1e33e8e2cdae97,30,42,31.996,35.853,31.996,35.853,144.0
357cd480602f8799cb347028b0e2bb73128142050ddcc067a020e233be1b9c49,4,77,31.975,35.867,31.975,35.867,385.0
358ae5ac32e11eee60bac732369a0f25705c9bfa303487dc53da3ac490e85375,80,243,31.957,35.91,31.957,35.91,1665.0
35a52df3cccff00e9ae184366f5561cfc564afdbbb98cb73ac7473f449a7a5da,11,86,31.953,35.884,31.953,35.884,712.0
35b262f23c7788d021c27f0eab869d7dfd6caa5fa34bcbbe17247368ac62312e,130,171,31.974,35.846,31.974,35.846,425.0
35b4291ab090f73459d27a2c0527464a1b6d25e25f9e1a61f3e361b72c777e5a,9,100,31.979,35.845,31.979,35.845,996.0
35ba742e224269917e4c64f3925b6df9f55e78e19597207b65b11fe7d47bdb95,27,55,31.985,35.865,31.985,35.865,169.0
35c12ab330db5f510577cf5e0ae5a9514537aa71a01fcc0528062f45fe59b0a5,54,100,31.985,35.859,31.985,35.859,317.0
35cd78a72d6aa6f68459e45e1c8544527419c805962dec8723b7ec91f90d9034,20,34,31.997,35.885,31.997,35.885,1002.0
35cd93688b70187aa35f8bf99485792c97282a5b1539d414d0ed2ba332f62c8d,137,162,31.951,35.923,31.951,35.923,146.0
35e533c3bba1e458837feaca81a8c66b4230f0793f5c2a1f7d7598c661505d46,0,114,32.029,35.87,32.029,35.87,1280.0
35e5fedcc23b42ee4be74f5a732ac9020add16f2b06eb200869a3245c04761e8,12,42,31.997,35.852,31.997,35.852,289.0
35fe2aa613d6446c81b5f0d64c951b21c16024a8dc18708b668a5ceb2ecf9583,82,173,31.975,35.852,31.975,35.852,877.0
35feebba88a36b2137cff17473ee2960469a58f1acf53b01fd77c669cd2fb2ed,13,60,31.997,35.846,31.997,35.846,369.0
36044471cee4df5048fd13b3059e4d6898378f29c19ad75d5916e57e6c796ccb,102,166,31.958,35.868,31.958,35.868,689.0
360afc80cc52735c9f7794a1d3f17c1b9b808bd79364f48b1d20e33a26a3d0c4,1,99,31.997,35.842,31.997,35.842,937.0
360b7593ba5c22f416addab9eba5914a80b101a2afa49db590ffa502dab11d05,19,33,32.03,35.873,32.03,35.873,180.0
3612aad570d43e37b358eafa5333344aa7a216926305748f3fe73a667695642a,158,182,31.972,35.842,31.972,35.842,183.0
36142f77b55fe5daf49a540e1765247d784ab1a59ee54652adfd0f9fb49f724f,0,96,31.974,35.854,31.974,35.854,995.0
361cc33449d2eec84b236b078e71ae2aab7e5a3d73e653fccfd0502392fe528e,0,98,31.942,35.883,31.942,35.883,940.0
3620c74bf32a95613b02a0ecd4b7281e126ec11725338df205842416bdd5d24d,78,123,32.03,35.873,32.03,35.873,438.0
3624739cfd40679bc4fa2ff55ae587d5373f817178a5957663fbd3333d01470f,0,25,31.971,35.913,31.971,35.913,266.0
3631ee97f2c60bdf6c40cbdadfe413a2ff0908e81e2d495e56c7aa64d233637b,44,79,31.948,35.892,31.948,35.892,269.0
3634801026027be5937d0171f1b505e7cbd1f620bacd4991f311003200afd9da,0,69,31.974,35.847,31.974,35.847,630.0
36375dad1d0d6f2c6d9da2b6cd4124e2fbf8d19b06f77a6015f73faf55ae1fd0,3,34,32.0,35.83,32.0,35.83,939.0
364c227a7a0e9b9cacf2c43369f913d807a986bbfc9f158fc900cd76e0b2cfc2,0,97,31.993,35.866,31.993,35.866,788.0
365fa305088c83259b5f23cff44792dbc12b5aee961fe7db6afdc5ed0f64b0a5,0,60,31.958,35.868,31.958,35.868,587.0
3680cc0f466ea6215474010fe5db2037c769790b5db3e5a3d2ab8f2719a4ce09,51,228,31.985,35.859,31.985,35.859,1680.0
368d4c38623ac6ff184637810fdc41f2ea5492dccd689cc13a10b9fb49c8ea2e,43,109,31.996,35.834,31.996,35.834,744.0
368f52ad9920c5d95c03dcc469fce1fc92cac221fe763980fb2dd77916dfb211,0,58,32.029,35.869,32.029,35.869,524.0
3694e2ac9d702e8dde6fbea4ea7d36f3e9d87d38fae66dbf329ca6c0388af448,39,75,31.956,35.928,31.956,35.928,377.0
36a4971464781b5ea5a4afd99f648d3da0b79903f7742052e1c4361a376674e2,14,88,31.975,35.883,31.975,35.883,621.0
36b56497519087a934fa8ecd479f61211ee10819358b7549026cfa5dfe7bdd09,31,390,31.974,35.847,31.974,35.847,2480.0
36bcdbc8ab7a9a2f6d1963f712faecb2e9ff8501a3ea91cb77dea2a31708a8c9,78,148,31.976,35.856,31.976,35.856,483.0
36c382a21f55170e35fc385dba52c4ccee1082555387be4443ee6f7a466ed585,48,76,31.996,35.834,31.996,35.834,312.0
36d1dca2fa746598d45551523338abd7858eeb2981d9bcffb381a6b1f081f0aa,31,273,31.995,35.857,31.995,35.857,1460.0
36d4aad73007b970513073a3bbb97a8138ca718b0c15c4da249d44aa4e7112ab,21,109,31.995,35.857,31.995,35.857,774.0
36e4646a5d72a8582a321c5b9e684aa0e84bb8413fb17a5e840e0f08394d4729,5,33,31.997,35.852,31.997,35.852,224.0
36e76c3ce268bc707dc74826f20be4f5fc872f2e77a8f373a666c666be154a46,24,57,31.975,35.851,31.975,35.851,372.0
36ebc55e9f97fb72cb7bf3c0681aab1794da9086f5419dc4d77bb1d95c86211d,28,97,31.976,35.862,31.976,35.862,501.0
36ee833b0c21659c171f3def15725e47c98ad422a7aac17db6be3f6d789dad12,142,182,31.999,35.877,31.999,35.877,214.0
36f219249a36a40e4d1a3edf5fd30595d2e3104f2d93b17ab0a7935f189d586a,37,127,31.95,35.924,31.95,35.924,870.0
37584b5f7e20ccb645618bccbf0ed938da882fd6a13e31e69274c187905c48dc,12,82,31.967,35.899,31.967,35.899,693.0
3761d63989570f08cf7b5088d5efa21f26a7f433970f6cd2d0c692a8fe54d56e,0,35,32.025,35.876,32.025,35.876,366.0
3766000d633eeb00f0de75a7d5dac8b914a1b47efcc1ef55bec08f6098ec8a06,112,161,31.956,35.896,31.956,35.896,266.0
3784ca1e050951d14a17e621f418161c3b2cfb8fbb29e44fd237eda372d587d1,32,60,31.908,35.859,31.908,35.859,205.0
3784d63a3646f6e49a9f2ebb67a6cac09a0897a15863463c379cedef743167a2,90,124,31.949,35.878,31.949,35.878,427.0
3785f507b19f9d37be39b34cb4db4aec4a6a94b50cd677fed47c4d2466a43092,5,105,31.953,35.884,31.953,35.884,1115.0
378e6fb3918b617508fe3112f10cb49c4c9f1bce1e32eeb1c84b49e8279a7477,24,215,31.949,35.878,31.949,35.878,1944.0
3795b3d97703a1af15e88efc7f9eca7e423e9c3283289e2509d8ee55d0ec976c,60,130,31.958,35.867,31.958,35.867,876.0
37a75a43d91549200a3a2915182bbb654f9be6d0c933c93ce102ff0e38ae626a,38,67,31.948,35.892,31.948,35.892,315.0
37abfdd7c66c59f6c7a7b501f2ecc80a319bc610592fae32088668084a5530b5,58,84,31.983,35.866,31.983,35.866,290.0
37cdea47141414fed609d46dc55a5827ab73545863e68cb57d2503a3dd3729e1,117,160,31.951,35.903,31.951,35.903,225.0
37d42e9446b8481a77cb10a8f7ea35dc9aa072dc32a67239ae90f5a6c1812d4b,99,154,31.974,35.854,31.974,35.854,598.0
37d5e5116c5e8c5803c4cdaecd17f3931efbfc73093f2fb4734940d5040b2f7b,27,81,31.994,35.87,31.994,35.87,561.0
37dc571dcccf72e082146d48938568da95933cfd974bb66cf0d7ed4ac21ab920,28,62,31.973,35.841,31.973,35.841,186.0
