start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
718.0,-1.0,16:00 - 18:00,2,"[275.0, 403.0]",1.138,1.067,"['a87d64b73686db00f0467c3082e55ebe31f881a1d1c63ddbe7e091da36b69468_1', '206e9be4c4e1e48359302957023087756dc16a080d8b2fb4126f6f05912bae30_1']"
754.0,-1.0,14:00 - 16:00,2,"[146.0, 220.0]",0.38,0.617,"['fb5c34306807c5e47c457a428e850c461c3260623a2e5c41df8c2090b27706a3_1', '327fe76b649c25de094034964609f0855e9a36469ba6852c05cd155c839884bb_1']"
754.0,-1.0,16:00 - 18:00,2,"[148.0, 137.0]",0.008,0.092,"['b5bacf5f51d947b14e35e6972badaf2bfba606f041688a1898db483f93eac5a4_1', 'ec13d67c186b4170780c568da9d829211b1e4153fd0af5fa3f9cd9e8e4cf71fa_1']"
771.0,2242.0,12:00 - 14:00,2,"[639.0, 612.0]",0.051,0.225,"['715ecef10693a979e069b63938d48d2948b84e853adfcd9d63b84b3fc08484ce_3', 'ce37198ceda37462ac378024ef6e7901be890b27bceedd36964e40464637b606_3']"
772.0,2313.0,10:00 - 12:00,2,"[950.0, 895.0]",0.21,0.458,"['48d92a236374b4a7f3fd6ab336749054c00bfefc7692286ca5fc91d5e4053cc1_3', '95bc8549a9aba62e60e8c944cfea5685dc7cad071250a2e8e65e8e249223d108_3']"
773.0,-1.0,16:00 - 18:00,2,"[365.0, 262.0]",0.737,0.858,"['5374abbf5cc4bb7bdb3a7a3cbe9f4ed262f0c13318aef26652e2068c9809c51e_1', 'b5d5506fcb872272bbebd70af91493ef237b5a83aa58ba88aed3f2b8a447b567_1']"
776.0,-1.0,16:00 - 18:00,2,"[250.0, 75.0]",2.127,1.458,"['1a710265f03dbe448aa9b49a458410d9457ed5a2c33a5ca8520aed33ef300300_1', '87c3bec5d0e3ed8450eea9cb164e67c6502167a6f335d93f698eaac6448d1f5b_1']"
776.0,-1.0,20:00 - 22:00,2,"[95.0, 162.0]",0.312,0.558,"['be73a7f99465dfb20dd5e420fd9f493e4db6aa604f69535845e587df97ec0c21_1', 'e2c7808dcb53e0d3987dab7a1e276a5c30b78abd0e4ccb146a1e7e048cdfb16a_1']"
781.0,-1.0,14:00 - 16:00,2,"[235.0, 466.0]",3.706,1.925,"['0048403a73bb298dd4a9a4e31cc49f43486233032c3bfb1eb7b82854a7e9f130_1', '01e5785d996fff780e79ac0f774687a5abfe6f38543e3a563246d6e976460b97_1']"
782.0,-1.0,12:00 - 14:00,3,"[260.0, 893.0, 105.0]",32.273,5.681,"['1e92ad09ca311a07bd907e395d8b1a1d5bb199b9339cab290667090e85de32c2_1', '15019fcccb4348815ae7035771a71c4c2747e4980706658f995098518354be9d_3', 'a6cb083efc5a27723443a4174a34459ef10fb08cab1709c5ad3b731d29776d76_3']"
782.0,-1.0,16:00 - 18:00,4,"[220.0, 735.0, 263.0, 545.0]",12.346,3.514,"['f1145f9d91ea051c3d677722a6bc1e40dddda01669ed799a3710366c095408e1_1', '68e3306cfe5f14d83919fd6ae0d67ef852486cac537e604b983c670bab716bea_3', '1eec8a60f2ff4242f1546ee956fa0696af0959f56da56bf21265ddc9eebe520c_1', 'b8000eba2bd1f722f60d9348195308b831b69e22a9ba0a61983ba3c33f20e75b_1']"
783.0,-1.0,08:00 - 10:00,2,"[115.0, 496.0]",10.081,3.175,"['5044d56b87d7e42f0a75b1bf2eaaea11286745ec4b03a8b47d682f0889a5c147_1', '737144f909390698e0ca7e0acb6bee7e870c74f6e48caa41cfa6cf51d556117b_1']"
783.0,-1.0,14:00 - 16:00,3,"[922.0, 55.0, 352.0]",35.951,5.996,"['92f402fe45ff991d405d65bc1d38b440bd6d113ab71e982058da8a5950b11eaa_1', '329067f8b4646bf5a551bf9d0c282f1b9437aeebdf22ec7ac6fb5ce032bc5bb9_1', 'b374a2bf343a7a0f63b6eea3641ae981697991ddfccc9605ef0c6c2849489fe9_1']"
784.0,-1.0,14:00 - 16:00,2,"[194.0, 45.0]",1.542,1.242,"['e725434039a2d969f235a90cf004a47b7a3d5519cb274ca755d77f7c1cd0b896_1', 'd39bf1a244e99e2731d766e62270a48c8321b5957e764132961d98d9bdebd326_1']"
785.0,-1.0,12:00 - 14:00,2,"[182.0, 130.0]",0.188,0.433,"['032535168fdda097f334768b271078d504496fef36423ea84336cb069b8cf0dc_1', '3476ccd3d418a1dc7c88dedba82d998efa4cfadc0130d38f1c7519cec3a56737_1']"
785.0,-1.0,14:00 - 16:00,5,"[135.0, 60.0, 100.0, 215.0, 245.0]",1.337,1.156,"['09c1cf182e2206f91fbd4297602ddc1038d5dd93d24b72926535c2f4a9b050bf_1', '063baf6b72a93a0a0236702e0f57dcca6635b5804b251b642778e043b85219cd_1', '3bdea03da402afd6730c25940128dac7c350bb2e5f1f5562f5228f2985e80f65_1', '4a8651b515c90364937713ce82ef75d26d815d7a0f3c857885e1fc853215478d_1', 'e0382d757bcb23d2c1f6febe9048f9ce50dc0985a9b65757a01cbc038d0eec65_1']"
785.0,-1.0,20:00 - 22:00,2,"[112.0, 50.0]",0.267,0.517,"['e8ab5ff5e878fbdcca2c30c4bc3a56a44ab15a3854bd4f2db4ba7f320b631674_1', 'cd6c55cfa8c79d5622238281f81c7f851fdeeb7a803459b6eade94a86bea129c_1']"
785.0,1893.0,08:00 - 10:00,2,"[489.0, 437.0]",0.188,0.433,"['077211bc43dc3c725279488b5124988b66137d5d29ad98cf4394aa9252128932_1', 'a89f169ff72c8379bc3d14f79358288b84ba6e3310e111cb44a41b980f43dad2_1']"
785.0,2237.0,14:00 - 16:00,2,"[195.0, 130.0]",0.293,0.542,"['51427f96775689ae0260c4573677e4f9b95f87ad3e60c66be8390816b5c1ecd4_1', 'caba572190b41ea204a39039d21ce9e5badbfd15f97986870a9ac7a85f89de29_1']"
788.0,-1.0,10:00 - 12:00,2,"[265.0, 190.0]",0.391,0.625,"['a846a4f5f0e081fff52354cfd5659b656d5b9e5b6bdee0fa2888c480f2e7e81d_1', '6eed8773a280c92caeb11e507bdfdf6028fba2d22d055615b0578cf83feb2347_1']"
791.0,-1.0,04:00 - 06:00,2,"[160.0, 185.0]",0.043,0.208,"['3c7670261016b246e80e1069c138ec05e4c1038d66a639fbb0996864dc4449d2_1', 'f263745b24024a28c79ee69165dbde070f00f6e185a6677e69779138a40bf3a4_1']"
791.0,1849.0,12:00 - 14:00,2,"[187.0, 105.0]",0.467,0.683,"['6a05d8aaa9e869300c8e37fc12e186a451b7e69ffcb23c035ec959d8e0538778_1', '6f8a701844a3c1d1721b3b98fed56c03b51c7f3feb080a22fed42e99bc2eb3fd_1']"
812.0,-1.0,20:00 - 22:00,2,"[200.0, 265.0]",0.293,0.542,"['181ef609a6838fea54bea816cbb81453faff6b9cdbf0841caa692dfcb4674dba_1', '2972cbfaa112a22e56d51a522f7fc377a4006d4fc6804a73aefb13ee889c20cb_1']"
813.0,-1.0,16:00 - 18:00,2,"[364.0, 250.0]",0.902,0.95,"['2a28b9bc23a1a6049d9c8083c1928d631220d5750b04e94afb2add9f3fb93c62_1', 'fe79044a796b9be8d8b86fb6c3e448a4809095af79cc600b6a7623bcbbfc87a8_1']"
819.0,-1.0,10:00 - 12:00,2,"[180.0, 544.0]",9.201,3.033,"['363d00755a3d9e5964582c3ab925aa79e0b5bbbac1e5f09443d093643205b5f3_1', 'e4b70c864e3eee523984c6533eaab6dba14814b02d2c01fd4a8a9b8ceb90e802_1']"
819.0,-1.0,14:00 - 16:00,2,"[164.0, 395.0]",3.706,1.925,"['61e8d69f1a64ca1c36d57b852d80ef0e3b2c00e75abc90053d46d57a3e5f866e_1', '713495312b089c3f98d8985513aca89a26c4ddd32bd9ce67216937dc8fb91d23_1']"
822.0,-1.0,08:00 - 10:00,3,"[340.0, 1404.0, 1194.0]",58.812,7.669,"['92d0da961ad21d1807a741f94526976921c2233da966f49979e08c94e2c2fb94_1', 'b218a3ae7dd5a00ec60582531b38fb1fc770e2f8bb130617221cc57e0e3f6c8e_3', 'bea7ac8210550697aa8b694294be7dfde501e5b6163286e8b19dd4e62041526c_3']"
822.0,-1.0,10:00 - 12:00,3,"[580.0, 570.0, 203.0]",8.547,2.923,"['4458be072b17febcc14451611709cfbb3f1da34b6718fa5fd9a82cc1fb2e729c_3', '210b037e4718146d6c3c51731aae3813d0389e89eb217a27cbae7b1f76bf5419_3', '125dc4cda9f5aed9fba12f0b91b473a061a9076d061b0b2b5a2a91cc3f036d1b_1']"
822.0,-1.0,12:00 - 14:00,3,"[375.0, 230.0, 250.0]",1.144,1.069,"['9ff4c2ab6dbd90692c32ce146c4ee5261a432ecde19378aeb81107a442e7eb32_1', 'ccae1730dab3c3aeff8328a1676dc3441e63f33013fc8776cafb2d0153bd62da_1', '63d22213e3c8be56bb3690df105dee8ea00a0bc0ec8c4101a466efbed5acd21e_3']"
822.0,-1.0,14:00 - 16:00,5,"[430.0, 71.0, 2240.0, 25.0, 560.0]",183.851,13.559,"['ae04693bc88096f4fca9d4cad5b6b2947756a679b8056eb1069c30825827ae5d_3', '41f35c3b8c8a29887528c3cfac2948df089b9fba98394df4fa2ac085da7f0dc1_1', 'ce1dfaac7ae5fdc77e5060814da8d083151ec9b45718ef77416bb16387554e5f_3', '95f58888cbefc5241ffa811aebcdfa2abcd4d6925689eee54651bd0e0abd8cbd_1', 'ec3d3f2c6662052649a2dbdb7ed41ccb5c816e60f50fe85c9904f3d371784544_1']"
822.0,-1.0,16:00 - 18:00,6,"[881.0, 670.0, 924.0, 283.0, 46.0, 80.0]",36.167,6.014,"['ec88ff6a4cb3674f62c0d71d9a4d3711f29e0a8a00c2bcd8531acbac61d2a65e_3', 'f605bdad2ab4c5807c882a1b8e3ab33020761ccd4d422db0292968df8a2c1e6f_3', '7fe19be3ac497538a0380b9f1534a0dd91d933883e8fe33f8d00658a56014729_3', '0aa0e413879c4f1b4adaa47ee861e28b8162e12e67d756d7eb8c013d2c195f8f_1', '80811cbc11f41952a22d4a686f1c6d13bd7f0cf540addbc564d0ca51a200bead_3', '9964353c6accfbb3f5ca67d4ad0e7b4a99297f080d4dcb8b52372f03b365c7d9_3']"
822.0,-1.0,18:00 - 20:00,6,"[1634.0, 645.0, 584.0, 70.0, 820.0, 685.0]",59.765,7.731,"['97773596b8b7ff5aab34b31941510b1de80117bff3a052b51aa902e7beeefd5b_3', 'eff650af2f1c7ba05595ad735fc659bb4e6a170c873e3f86c31cbe970a72feba_3', '9b6dbeabc8f3a03e32f60847844507258fa5e48a6e3417e92a54e3d6145a5771_1', 'b88bf137b9686b857278182f297813eab2e007bd64b0c76604038e5b3285ac26_1', '6ed228e322c9db0b53e2ea1b34f0123537050049d565e5d289611274e6493e49_3', '04982a1c05048601efa79530cad72cfbd0700d1857ebb99ee6a063d6ad40703e_3']"
822.0,-1.0,20:00 - 22:00,3,"[855.0, 135.0, 415.0]",24.395,4.939,"['0e3ba87e8766ad3196b65fd476682126618ee28df861678d8654b576affce726_3', 'f1bbdfc2d6f2c710caa9a7d0e61fb3d300eb8be53afd3c3a7b9b53e8c72cdcb2_1', '241afcfa27000883be03cd2c20905f3c036c7f5b0e2d8a4b45e2010e7d7b7e1c_3']"
823.0,-1.0,16:00 - 18:00,4,"[205.0, 448.0, 195.0, 265.0]",2.867,1.693,"['a32dd7d9693c6d0321b2f99d2a93c51df18abf5e29a497f7cb92b596c2a51faa_1', 'e400c3bb5980358c63666a673df62a73424c6418a82aae22e5cfdb7a2f899d2f_1', '18c6d7fbe3410c2e2f747ad62d04d520ed3ac686cf5e9a23c4e9c6660cadf1c0_1', '9ff38d697b127105504013d76ff4074d09b9e315304b49ab25ddcd27d021606f_1']"
835.0,-1.0,10:00 - 12:00,2,"[375.0, 374.0]",0.0,0.008,"['db9318556607b385a9cf7141318d6db0a028b24b856740fc310d9a8315c84e90_3', 'b57d14ba96f7875f7c8facd2579a5fb3ed3548332ca48373403136d91e791e29_1']"
838.0,-1.0,10:00 - 12:00,2,"[130.0, 270.0]",1.361,1.167,"['8ddbb80a7e96ea2b34241d9336bfa151c692218fbb344385366bd270eda7cf85_1', '6d1169c34b748bf180270cd46baceb7e70eb6b264a7858fc3e1f75137ab2e805_1']"
840.0,-1.0,08:00 - 10:00,2,"[130.0, 135.0]",0.002,0.042,"['a21545941cfd70f3686c08bcd4fbec7c6bd5e97fb0e408753a17b78e9b9dd213_1', '42594a1e0e7569dec4bb54061dd72f040afce2ce022898d1ac911ed06990a6d2_1']"
843.0,-1.0,08:00 - 10:00,2,"[270.0, 460.0]",2.507,1.583,"['7a8e37f163e84591dfa331881719b37c420e336468cd02f8ee3e7e824ee90e45_1', 'dbf3819874c9fa6d77b303263247d5772a004886b8db5dc597d8add39354385c_1']"
843.0,-1.0,10:00 - 12:00,2,"[838.0, 260.0]",23.2,4.817,"['b1823ee31868e3734c054f1103bde5440f46562a0ff9136c3ee10a4c64efc667_1', '3631ee97f2c60bdf6c40cbdadfe413a2ff0908e81e2d495e56c7aa64d233637b_1']"
843.0,-1.0,18:00 - 20:00,2,"[280.0, 266.0]",0.014,0.117,"['729ad6b63a94fcd75b6da901359a95039c56aaf80d32cb74e3abd962830ff46a_1', 'ed15c2ac780f6eb3cf963c9f3c59a29a0e124921c77f0cd7327ea4d03db043bb_1']"
843.0,115.0,16:00 - 18:00,2,"[415.0, 375.0]",0.111,0.333,"['7a73823be61b81f5c6088f105cd6793b90b1a681426905f62b9ef58a4d0c71eb_1', '67d83356114bdb27d0997c0c8a0f747532e9d236057a28a421a065e6d53215e6_1']"
844.0,-1.0,08:00 - 10:00,2,"[245.0, 219.0]",0.047,0.217,"['5b63fd8ca2983a6038fdddf115a8827d5bbe3f202c65f524b2582be8ee20b0c8_1', '53fe7d638a25f9ec0024187f4e0945c5931336aeacfc49349303823695d1fc5d_1']"
844.0,-1.0,10:00 - 12:00,2,"[310.0, 255.0]",0.21,0.458,"['823dd87a800b866d439e4e79b521bdccf6873579e669d45c98d5a8bb0aea04da_1', '0f3629d7bb7a313cf36a131974ccc568e66123f604d8b43651dd945c4da8a086_1']"
844.0,-1.0,12:00 - 14:00,3,"[230.0, 594.0, 633.0]",9.149,3.025,"['3e382223a0a804ee4fab1a3d3918448ba2c52e62c5d78bc06ac5475c391926bf_1', '2c6ad946d9e9eb808aa59d272f1a44ef49149f9cce6ee5a21fd8dae9ed4916a8_1', 'b586d16e6df6ee1f972c94e0f0fc6ba4de8ad0e2245cd50975b702f5c055ee5f_1']"
844.0,-1.0,16:00 - 18:00,3,"[473.0, 430.0, 755.0]",5.772,2.402,"['2af67f94092096dadc18ee7c02e5cabfb8c255b619d240027af8cee69565d17d_1', '5e71b49c7ab0c3fabe886ceb6404cb7dcabd223cae2bd1f238b23da9a9f20ef7_1', '6de71a670df60178f1cc7d527df45e426a4d3352cc56d92d6dedb6554ea4de35_1']"
845.0,-1.0,10:00 - 12:00,2,"[230.0, 215.0]",0.016,0.125,"['7fe40e4022661c52fd928a0d406092e58a54aeb9789c3771aa4db5f606819ad4_1', '179785784e89180b18e477e3de2a72061e7237e6abee9b2ac95948cce603715a_1']"
845.0,-1.0,12:00 - 14:00,2,"[253.0, 244.0]",0.006,0.075,"['b80a8e5f9f31f3da0ced0da5beed24a03c09a22c8d12a27fcdbde8eb3ac6eec6_1', 'fb55130687ee1911fdd97b504b945179d293497d44b39042271501d28c40206f_1']"
871.0,-1.0,10:00 - 12:00,3,"[161.0, 130.0, 135.0]",0.051,0.226,"['5540db599bbedb1814ee171e6ed30c68d9d91d08fc73ac187804c1d4af76f032_1', 'd6b0cc86f6bb1f83edee450e7a386fbbb51dab205edfaf639c1b1799c94f1fef_1', '19328a5e67063c230123d2a4a0c4ac36c639e5118a7ac2cb7e8ef9a6434a6946_1']"
882.0,2310.0,10:00 - 12:00,2,"[355.0, 355.0]",0.0,0.0,"['bacc13be0268e4b3369cbae50f657a030dc59d91b600c1af24edf1b0482bb226_1', 'bacc13be0268e4b3369cbae50f657a030dc59d91b600c1af24edf1b0482bb226_1']"
883.0,2084.0,12:00 - 14:00,2,"[120.0, 123.0]",0.001,0.025,"['46c3f4b2cad4a14ef0f4456fde582e66b26e5cb65862aa7233ae5dd3d62892ce_1', '8de6cdb37b8aaf1bd002e59dd5977cd26ec7acac57399152bcd8f1909e273b70_1']"
896.0,-1.0,12:00 - 14:00,2,"[197.0, 224.0]",0.051,0.225,"['5e739a3fd0544d048a3ff4f57cd7a2a22b06855869fc0b3d6ea0e47bdd841570_1', 'f0ebc00be8cf03fbd2dd3819ae2aa88a27bf5569dbe4a988301871a4159c8a26_1']"
896.0,-1.0,20:00 - 22:00,2,"[521.0, 1116.0]",24.585,4.958,"['bce0a310b18f43bc08bae7feb11d0e41a80499c0e0cfc6b62ff61a91903afe2c_3', 'bc7a562d898f38c5ae3e8f9e6ef14d459b3ea98d4411264329fdc18b6f719feb_3']"
897.0,-1.0,08:00 - 10:00,2,"[456.0, 80.0]",9.818,3.133,"['46e339ce69d1fccace3b577706ca669f8ab0cfe92d6bc3bac8e3a6e8ca112e88_3', '546e4f41012d414fe455e8c18b3c61aecfbcdd60d4625baa285ad6e60f1892b8_1']"
897.0,-1.0,10:00 - 12:00,3,"[35.0, 434.0, 875.0]",32.694,5.718,"['3d2e1429b5602f614d9254ddb7ccbb4e3d3f8705c94b37b002d9e7890b98bd6f_1', 'c1f0613d3deca4684647adbbb805be31444a86f91fe4e02deae4e039e21344b0_1', '62159d8187a754717d92c218e325ee99625cbbfda390c7c47a29176104773b21_1']"
897.0,-1.0,16:00 - 18:00,3,"[242.0, 242.0, 420.0]",1.956,1.399,"['f98d3ce53f692f8ee96ab559ab8a4616a33ae91020f67180c537924c1c35bfca_1', 'f98d3ce53f692f8ee96ab559ab8a4616a33ae91020f67180c537924c1c35bfca_1', '37208c831ad93483e8fd846b83ea632742b9f086473c5f4b22cb6f594c26f67d_1']"
897.0,-1.0,18:00 - 20:00,2,"[268.0, 45.0]",3.453,1.858,"['d3aa2140859aa8b4f7f3f05095aa0c7c785c8d2394b1789740a1f1a0b921dfc5_1', '6d16bc519ccecf683cbbd847c584df6e034ec1007eaca03309e34b506ca26b00_1']"
897.0,-1.0,20:00 - 22:00,2,"[235.0, 221.0]",0.014,0.117,"['9c4fa9ba8a88cdd3ccaf9cff75b1778790707f6ad88ed1075b1bf794877d7907_1', '1d229e8ac0bc9e659b4470188d9ad9bb38fddb6721e6b8f30cd6542afac9682f_1']"
897.0,-1.0,22:00 - 24:00,2,"[55.0, 330.0]",5.252,2.292,"['7d2466d4cd1362cfe3c5d20a9e1c38c3b9eef9e6103e63ec682ac29caf072646_1', '6f3f39a2944dfabf6de008832e89d1fb46e4fce9843467416bb9eeed65dd0be0_1']"
962.0,-1.0,04:00 - 06:00,2,"[305.0, 494.0]",2.481,1.575,"['7fee1b1c3282f77ad48b1c0281c36d3abc70e29959c0fec67729459370202f8d_3', '7723ebe1f294c6af98bb72c26d475acc2b6c919834496b1af8f8f1419d81e7b2_3']"
962.0,-1.0,06:00 - 08:00,3,"[330.0, 850.0, 113.0]",26.564,5.154,"['0147d83b62d24a0eeab41bd5da478323b098decf4e62c4e44557bff5be0dedcb_3', '8d086a6de50d9f6d8c6e1a11e9994edf0dee541c77da9066e15578b3e2e3d37b_3', '003050e6a5b3fdeafa392196eaeddd8f917d8df3bbeb3844f854e08297fcfd09_3']"
962.0,-1.0,08:00 - 10:00,5,"[343.0, 599.0, 243.0, 55.0, 450.0]",9.434,3.071,"['7150d6add1229d47cfd6a8491cd9b97e96881ba0e7044473348b3e78da639572_3', '97fd46bf2e56598739539f753406448e62247cf69b7a8fc2e2558b1a7decab6f_3', '1cef9f460f35cb87add4bd01c9497e4a5b0c66344f90997dc5953986115aaab7_1', 'd9d04de40b9583915ea7c10e9ea2ba678228e80310ad14e650963cd1c233c1cb_1', '6fc1167ae8a9e77ca770760ba5b21edcef9ce2fcdaa2fd2dc6f18753b7832a07_3']"
962.0,-1.0,10:00 - 12:00,3,"[919.0, 1799.0, 30.0]",144.879,12.037,"['42ea7efbd7d4d45c14032232d2c5886c8022225d05f2c623262fcee0203f086c_3', 'f5cae7fb39f28f44b5cfa29fa4dbaf3a9f4c60571f86f712addadf116bf1e739_3', '78b82e7beccd2c9d31ba1bf07fdeee653c4752924754712534c833c08b89b7ac_3']"
962.0,-1.0,12:00 - 14:00,2,"[883.0, 658.0]",3.516,1.875,"['fb16648023b728266c37867e2421600a02dc967c6b0bd58f68cdc4bceab1cf56_3', 'fe60e68582329a1261fb546e41c90de899b2a42c44902bdb94e9d4078d5062e1_1']"
962.0,-1.0,18:00 - 20:00,2,"[789.0, 2070.0]",113.956,10.675,"['eb048f5e9bfb82014abcab60feedd338e28652eae50e10bf2f388c60dcb1a21f_3', '24e2efe2e7010e277c962635c1c08cfe182690570bdf8b9d3f863f72b66072a5_3']"
962.0,2344.0,04:00 - 06:00,2,"[208.0, 389.0]",2.275,1.508,"['02923de9708b9aaab18d61fe9c81f50421263e022fc71eed5da282668e1054df_3', '97173d717990afb5eb3f498e52d4491ceb89e23fd81e6040d71a3676cb0913f1_3']"
962.0,2344.0,08:00 - 10:00,3,"[245.0, 355.0, 394.0]",1.106,1.051,"['94580bbe9deabdc492eafc93546900cf83e68e743a7c57b7995b5e6bd98fe44a_3', '896e81dfebf82ca42e4dcb8d6a61867900e365701615dc60303e0a5c44a8b3c2_3', 'd16de3b1210345f3837e8233a6e90d79b6c021d325b8b8eddd04cf97cb854766_3']"
963.0,-1.0,06:00 - 08:00,3,"[630.0, 360.0, 410.0]",3.821,1.955,"['f258f867981d33f012a0b678dbfef21f336c3a0ebe7b9d6b8b97ad4ca23b9c30_3', 'fac227353bc52aee252ddc36cec4de0cf7f64577e726ce01f4463374fe16edfd_3', '880c41558b2e7808f0cc8a73ce0167099ead8af498af45385e21faab27d313fb_3']"
963.0,-1.0,10:00 - 12:00,3,"[134.0, 695.0, 620.0]",17.177,4.145,"['9489613d73397b14c48ee99f2f48c3adb5dd1a7675438509ea017d0d73b66da8_1', '1e5e9139354612b6144797a3e442d3b4e43afa674da674dc62e75c9665bd02b1_3', '8601b7a884a29fceefad0a75b82c7be6d66d7fd4157b8fcb2afa825ce7b017f7_1']"
963.0,-1.0,12:00 - 14:00,4,"[601.0, 335.0, 282.0, 599.0]",5.999,2.449,"['85278d32ed32fe12f0a38413e2395410afa00af1fa6862edf52e5a0d6ac317ca_1', '3f6f46ab193ef98bc2a9bee409275ea8e749f83689c42420da48f3e387277499_1', 'f09a9220bd1dbbd82679dd43433a88d93c8fd752e0041b6cc1db14ef53695aca_1', 'd4cfa16219a4e3f0b710135cb2e6873bea031c76b5bf64b82a88dc4e423c8b37_1']"
963.0,-1.0,14:00 - 16:00,2,"[894.0, 604.0]",5.84,2.417,"['5e431e2b1c858796fcfe60872fe245ce0ef4987d2090b4c3607f2a7d15b3abf9_3', 'e45beabf444b9baea3ee27385cb0a7ecd8b17ecfdce3242cd7f683166bf24b7c_1']"
963.0,-1.0,16:00 - 18:00,2,"[85.0, 367.0]",5.522,2.35,"['0b437304cf3c149977b965df8973e1ea765b52e611d93ca0c3638ca001828e19_1', '5848beb6f321bdf6c40f08740cbec73b519efb70f8bcbecfcd6283d1ab546553_1']"
963.0,962.0,10:00 - 12:00,2,"[435.0, 603.0]",1.96,1.4,"['993223423f18c6979c7d1fe6bce379e4b427ad6edb253009e324f8a2c9db1bf3_1', 'dc1187e79b5b80ac665cdad35c92f1db4601b19dd5c3d25b3dcf3f0c60724d94_1']"
994.0,-1.0,04:00 - 06:00,2,"[749.0, 375.0]",9.714,3.117,"['63c603409ce6067a4c2cb060a589220d16d14580c2aa6444219cb220514a751d_3', '9804ad0f16fbbd503d3eb21bd625c9c239f0e74414f4d06881ff937b83dd9bf6_3']"
994.0,-1.0,14:00 - 16:00,4,"[40.0, 1111.0, 254.0, 208.0]",48.143,6.939,"['5b18bc0e791ea6bf88ccca028228d1a876e6803790af1c5e5c04e746bfd434e6_3', '52669d18ec10fede3bb6ad9c84bf1a507011cb2482977695a1694991e8901ca0_3', 'c4b372c72540e05aef7ae9700e7f9bc394d5137794c0bee25f892d8d18237a81_1', 'fc4b192c61d938675e6ce5296647e53763fb84351d50735211b619d95b2d71b4_1']"
994.0,-1.0,16:00 - 18:00,4,"[1056.0, 600.0, 821.0, 681.0]",8.312,2.883,"['117946356eac32bf3406b1bb49f44a327c155edf242ee8433db629e4ea7f6bde_3', '31b82ff33076e01ef5f79325b893f6a6fad91bcac21cf2d758acb5ff6a88ecbb_3', '47fd25ad94fc9ef0f9e0086296486bd48be3ce5534a45c1493125e217d387a6c_3', '6eb6cc3bc74b53e4fc94f934fdd6f02a0a159c143a4f55ef864246fe892ee707_3']"
994.0,-1.0,18:00 - 20:00,6,"[470.0, 410.0, 455.0, 730.0, 850.0, 545.0]",7.092,2.663,"['0089de526fd7e3b5f033afee58a1d4935852867b6d98691ec4027327a888c8b4_3', '1e12b46e3867a6e4f3f0b390f92146c66ecfd6bbb742ca8560ce49e1e8402668_3', 'badd88e2f0fe729fe26271c437fdc9a322fa3d21866b981b1b4463dd979e6d14_1', 'a67e89fcc68b00546f60b7cc9d14cdb36a1a2498bc2d00bb5f59f43119df7046_3', 'ec3211de4edd6d95ca7197d58553d10a5409d7b03f9f96e626897543fd5abdfb_3', '4a39dc244268929004b0d17626cb133900c76d889b1da2bff032aec19307ea9e_3']"
1077.0,-1.0,10:00 - 12:00,2,"[446.0, 65.0]",10.081,3.175,"['152053ac3ceac4f07c396f7faca9dfa3d4dcfcf07141730e6770c13bde1538b4_1', 'b72c1a768ebc7dd33e5b71189b5ce0fa98da13f3e98acd199b069bb4c789e6f6_1']"
1078.0,-1.0,16:00 - 18:00,3,"[60.0, 172.0, 200.0]",1.016,1.008,"['0e80deb3f06d1b69ebecfdda7b6a27befb7aa066bff9fd2587d12887199555fb_1', '6175d974b5505440af23ece0d9d7151a90956edfdfdf5972bd7003159624da7a_1', '25cfc6447848362b472b31bb289b48fb96ce6f1daec38f3078faa5657dcdadcb_1']"
1081.0,-1.0,06:00 - 08:00,2,"[647.0, 611.0]",0.09,0.3,"['5f9c9747d090432a41b8479b4fa42baf9f67f1c6980941a5d71e3958792b65c8_3', 'adfd4433f8b14ce2a2b9d2cd82c230662feea6246ad46ec30aefa77672014504_3']"
1081.0,-1.0,10:00 - 12:00,4,"[939.0, 995.0, 833.0, 663.0]",4.443,2.108,"['ae6759d8a239d8f6fff962781d5de5185a5545d0796a01734356565a0f4a4ba7_3', 'b260d51e56ce38388f3d06af7be929013ab800ddf04ab504df223a19f37aaebc_3', 'ed54fa75d56886af611f49136c432afa75ba5ab86f839dd667e871dde7209757_3', '8f7aa17836068acf7308b13272739b3752478da55a860037d9af8ad297e2fbdf_3']"
1081.0,-1.0,12:00 - 14:00,2,"[215.0, 595.0]",10.028,3.167,"['893a4e34f4d4b5dd64e7d67ee2272a4fba557291e5621f1885a7f831b6874ad4_3', 'cf605acc13f1745d680f9e6fb909998e397fc2344957997a0f2ffd908c004653_3']"
1081.0,1403.0,08:00 - 10:00,2,"[95.0, 144.0]",0.167,0.408,"['9c843cfc5ebf953b9837a8d3353ada4ddc1ff0d967311a76efa7c8d7359a52ac_1', 'ef66baf36dca934c9844d04bd92bb8bb194baa415f1a8a9b87cd9ae65494a4ba_1']"
1086.0,-1.0,12:00 - 14:00,2,"[82.0, 317.0]",3.835,1.958,"['b7292c9fe89dc9a4a8e9ff6beb234107b5989b6a8e0f0e4c6304e6d7c626208b_1', 'de0d13ca607b8a5278bd68baaf63f7b69534e582a0f8a10373ec51c387f74c35_1']"
